area_id,area_name,quartiere_name,zona_name,sex,age_group,citizenship,population
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,15-24,Straniera,15
7,ducati-villaggio ina,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Italiana,73
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,02 e prima,Italiana,67
8,borgo centro,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Italiana,431
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,06-14,Italiana,147
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,15-24,Straniera,38
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,25-34,Straniera,37
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,35-44,Italiana,276
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Femmine,45-54,Straniera,88
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,15-24,Straniera,60
9,triumvirato-pietra,Borgo Panigale - Reno,Borgo Panigale,Maschi,35-44,Italiana,309
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Straniera,22
10,rigosa,Borgo Panigale - Reno,Borgo Panigale,Maschi,35-44,Straniera,23
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Femmine,15-24,Straniera,36
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,25-34,Italiana,92
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,35-44,Italiana,194
11,casteldebole,Borgo Panigale - Reno,Borgo Panigale,Maschi,65 e oltre,Italiana,645
12,caserme rosse-manifattura,Navile,Bolognina,Femmine,06-14,Italiana,55
12,caserme rosse-manifattura,Navile,Bolognina,Femmine,25-34,Italiana,40
12,caserme rosse-manifattura,Navile,Bolognina,Femmine,35-44,Straniera,45
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,03-05,Italiana,13
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,06-14,Italiana,62
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,55-64,Italiana,128
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,65 e oltre,Italiana,185
13,cnr,Navile,Bolognina,Femmine,25-34,Straniera,1
13,cnr,Navile,Bolognina,Femmine,35-44,Italiana,1
13,cnr,Navile,Bolognina,Femmine,55-64,Italiana,6
13,cnr,Navile,Bolognina,Maschi,06-14,Italiana,1
13,cnr,Navile,Bolognina,Maschi,45-54,Straniera,1
14,arcoveggio,Navile,Bolognina,Maschi,03-05,Italiana,88
14,arcoveggio,Navile,Bolognina,Maschi,25-34,Italiana,324
15,via ferrarese,Navile,Bolognina,Femmine,06-14,Straniera,179
15,via ferrarese,Navile,Bolognina,Maschi,55-64,Italiana,651
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,25-34,Italiana,24
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,45-54,Italiana,61
16,ex mercato ortofrutticolo,Navile,Bolognina,Femmine,55-64,Straniera,8
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,25-34,Italiana,25
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,25-34,Straniera,23
17,piazza dell'unita',Navile,Bolognina,Femmine,45-54,Straniera,228
17,piazza dell'unita',Navile,Bolognina,Femmine,55-64,Italiana,616
18,san savino,Navile,Corticella,Femmine,02 e prima,Straniera,22
19,savena abbandonato,Navile,Corticella,Femmine,25-34,Straniera,2
19,savena abbandonato,Navile,Corticella,Femmine,55-64,Straniera,7
19,savena abbandonato,Navile,Corticella,Maschi,25-34,Straniera,13
20,croce coperta,Navile,Corticella,Femmine,02 e prima,Italiana,31
20,croce coperta,Navile,Corticella,Femmine,35-44,Straniera,125
20,croce coperta,Navile,Corticella,Femmine,45-54,Straniera,100
20,croce coperta,Navile,Corticella,Femmine,65 e oltre,Straniera,54
21,mulino del gomito,Navile,Corticella,Femmine,65 e oltre,Straniera,8
21,mulino del gomito,Navile,Corticella,Maschi,03-05,Straniera,5
21,mulino del gomito,Navile,Corticella,Maschi,06-14,Italiana,12
21,mulino del gomito,Navile,Corticella,Maschi,06-14,Straniera,11
21,mulino del gomito,Navile,Corticella,Maschi,25-34,Italiana,35
21,mulino del gomito,Navile,Corticella,Maschi,65 e oltre,Straniera,8
22,la dozza,Navile,Corticella,Femmine,03-05,Straniera,2
22,la dozza,Navile,Corticella,Maschi,03-05,Italiana,16
22,la dozza,Navile,Corticella,Maschi,55-64,Italiana,127
24,la noce,Navile,Lame,Femmine,35-44,Straniera,26
24,la noce,Navile,Lame,Maschi,15-24,Italiana,64
24,la noce,Navile,Lame,Maschi,65 e oltre,Italiana,170
25,tiro a segno,Navile,Lame,Femmine,25-34,Straniera,1
25,tiro a segno,Navile,Lame,Maschi,15-24,Italiana,11
25,tiro a segno,Navile,Lame,Maschi,35-44,Straniera,3
26,pescarola,Navile,Lame,Maschi,55-64,Straniera,34
27,lazzaretto,Navile,Lame,Femmine,06-14,Italiana,31
27,lazzaretto,Navile,Lame,Femmine,25-34,Straniera,3
27,lazzaretto,Navile,Lame,Femmine,65 e oltre,Italiana,40
27,lazzaretto,Navile,Lame,Maschi,06-14,Straniera,8
27,lazzaretto,Navile,Lame,Maschi,55-64,Straniera,13
27,lazzaretto,Navile,Lame,Maschi,65 e oltre,Straniera,5
28,beverara,Navile,Lame,Femmine,25-34,Italiana,125
28,beverara,Navile,Lame,Femmine,55-64,Straniera,81
29,marconi-2,Porto - Saragozza,Marconi,Maschi,03-05,Straniera,9
30,marconi-1,Porto - Saragozza,Marconi,Femmine,65 e oltre,Italiana,307
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,15-24,Straniera,4
32,scalo ravone,Porto - Saragozza,Saffi,Femmine,02 e prima,Italiana,2
33,zanardi,Porto - Saragozza,Saffi,Maschi,03-05,Straniera,14
33,zanardi,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,51
34,velodromo,Porto - Saragozza,Saffi,Maschi,55-64,Straniera,30
34,velodromo,Porto - Saragozza,Saffi,Maschi,65 e oltre,Italiana,521
35,via vittorio veneto,Porto - Saragozza,Saffi,Femmine,45-54,Italiana,371
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,06-14,Italiana,138
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,15-24,Straniera,29
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,06-14,Straniera,92
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,06-14,Italiana,241
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,03-05,Straniera,25
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,15-24,Straniera,25
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,55-64,Italiana,460
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,15-24,Italiana,136
39,agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,65 e oltre,Italiana,514
39,agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,35-44,Italiana,244
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,55-64,Italiana,583
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,25-34,Italiana,181
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,8
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,29
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,56
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,35-44,Straniera,12
42,fiera,San Donato - San Vitale,San Donato,Maschi,45-54,Italiana,3
43,san donnino,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,89
43,san donnino,San Donato - San Vitale,San Donato,Femmine,06-14,Straniera,17
43,san donnino,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,161
43,san donnino,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Italiana,457
43,san donnino,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,23
43,san donnino,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Italiana,332
44,pilastro,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,94
44,pilastro,San Donato - San Vitale,San Donato,Maschi,02 e prima,Italiana,47
45,caab,San Donato - San Vitale,San Donato,Femmine,45-54,Straniera,7
45,caab,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,18
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,35-44,Straniera,179
48,michelino,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,60
48,michelino,San Donato - San Vitale,San Donato,Maschi,02 e prima,Italiana,43
49,via mondo,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,214
49,via mondo,San Donato - San Vitale,San Donato,Maschi,03-05,Straniera,23
50,osservanza,Santo Stefano,Colli,Femmine,35-44,Straniera,44
50,osservanza,Santo Stefano,Colli,Femmine,45-54,Italiana,312
50,osservanza,Santo Stefano,Colli,Maschi,02 e prima,Italiana,40
50,osservanza,Santo Stefano,Colli,Maschi,06-14,Straniera,7
50,osservanza,Santo Stefano,Colli,Maschi,65 e oltre,Italiana,490
51,san michele in bosco,Santo Stefano,Colli,Femmine,06-14,Italiana,121
51,san michele in bosco,Santo Stefano,Colli,Maschi,03-05,Italiana,30
52,paderno,Santo Stefano,Colli,Maschi,06-14,Italiana,50
52,paderno,Santo Stefano,Colli,Maschi,06-14,Straniera,11
52,paderno,Santo Stefano,Colli,Maschi,45-54,Italiana,97
53,galvani-1,Santo Stefano,Galvani,Femmine,02 e prima,Italiana,12
53,galvani-1,Santo Stefano,Galvani,Femmine,45-54,Italiana,111
53,galvani-1,Santo Stefano,Galvani,Maschi,03-05,Italiana,10
53,galvani-1,Santo Stefano,Galvani,Maschi,35-44,Italiana,86
54,galvani-2,Santo Stefano,Galvani,Maschi,25-34,Italiana,292
54,galvani-2,Santo Stefano,Galvani,Maschi,25-34,Straniera,74
56,mezzofanti,Santo Stefano,Murri,Femmine,25-34,Straniera,29
56,mezzofanti,Santo Stefano,Murri,Maschi,02 e prima,Italiana,55
56,mezzofanti,Santo Stefano,Murri,Maschi,35-44,Italiana,344
57,siepelunga,Santo Stefano,Murri,Femmine,25-34,Straniera,17
57,siepelunga,Santo Stefano,Murri,Maschi,65 e oltre,Italiana,514
58,dagnini,Santo Stefano,Murri,Femmine,55-64,Straniera,108
58,dagnini,Santo Stefano,Murri,Maschi,02 e prima,Italiana,90
58,dagnini,Santo Stefano,Murri,Maschi,02 e prima,Straniera,9
59,chiesanuova,Santo Stefano,Murri,Femmine,55-64,Italiana,499
59,chiesanuova,Santo Stefano,Murri,Maschi,15-24,Straniera,30
59,chiesanuova,Santo Stefano,Murri,Maschi,25-34,Italiana,171
59,chiesanuova,Santo Stefano,Murri,Maschi,55-64,Italiana,423
60,irnerio-1,Santo Stefano,Irnerio,Femmine,25-34,Italiana,111
60,irnerio-1,Santo Stefano,Irnerio,Femmine,25-34,Italiana,116
60,irnerio-1,Santo Stefano,Irnerio,Femmine,55-64,Italiana,270
60,irnerio-1,Santo Stefano,Irnerio,Femmine,55-64,Straniera,38
61,irnerio-2,Santo Stefano,Irnerio,Femmine,55-64,Straniera,90
61,irnerio-2,Santo Stefano,Irnerio,Maschi,35-44,Straniera,181
62,cirenaica,San Donato - San Vitale,San Vitale,Femmine,06-14,Italiana,226
62,cirenaica,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,253
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,4
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,45-54,Italiana,63
63,scandellara,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,1
63,scandellara,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,3
63,scandellara,San Donato - San Vitale,San Vitale,Maschi,45-54,Straniera,1
64,via larga,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,9
65,roveri,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,32
65,roveri,San Donato - San Vitale,San Vitale,Maschi,15-24,Straniera,191
65,roveri,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,16
65,roveri,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,112
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,5
66,ospedale sant'orsola,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,2
67,mengoli,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,343
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,66
68,guelfa,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,104
68,guelfa,San Donato - San Vitale,San Vitale,Maschi,15-24,Straniera,77
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,15-24,Straniera,43
69,croce del biacco,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,447
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,06-14,Straniera,2
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,35-44,Italiana,15
70,stradelli guelfi,San Donato - San Vitale,San Vitale,Maschi,55-64,Italiana,26
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Italiana,145
71,stadio-meloncello,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Italiana,213
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,86
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,106
72,xxi aprile,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Italiana,104
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Italiana,255
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,24
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,06-14,Straniera,14
73,san giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Straniera,40
74,ravone,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Italiana,24
74,ravone,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Italiana,100
74,ravone,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,9
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,06-14,Straniera,2
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,2
76,san luca,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Straniera,12
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,06-14,Straniera,31
77,malpighi-2,Porto - Saragozza,Malpighi,Femmine,15-24,Italiana,302
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,03-05,Straniera,10
77,malpighi-2,Porto - Saragozza,Malpighi,Maschi,15-24,Italiana,308
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,25-34,Italiana,47
78,malpighi-1,Porto - Saragozza,Malpighi,Maschi,45-54,Italiana,110
79,fossolo,Savena,Mazzini,Femmine,02 e prima,Straniera,5
79,fossolo,Savena,Mazzini,Femmine,65 e oltre,Straniera,66
79,fossolo,Savena,Mazzini,Maschi,15-24,Italiana,355
79,fossolo,Savena,Mazzini,Maschi,25-34,Straniera,33
82,pontevecchio,Savena,Mazzini,Femmine,02 e prima,Straniera,16
82,pontevecchio,Savena,Mazzini,Femmine,03-05,Italiana,44
82,pontevecchio,Savena,Mazzini,Femmine,45-54,Straniera,81
82,pontevecchio,Savena,Mazzini,Maschi,45-54,Italiana,308
82,pontevecchio,Savena,Mazzini,Maschi,65 e oltre,Italiana,392
83,bitone,Savena,Mazzini,Maschi,15-24,Italiana,329
84,cavedone,Savena,Mazzini,Femmine,15-24,Straniera,25
84,cavedone,Savena,Mazzini,Femmine,25-34,Italiana,59
85,via arno,Savena,Mazzini,Femmine,15-24,Italiana,245
85,via arno,Savena,Mazzini,Femmine,45-54,Italiana,462
85,via arno,Savena,Mazzini,Femmine,45-54,Straniera,73
85,via arno,Savena,Mazzini,Maschi,35-44,Straniera,60
85,via arno,Savena,Mazzini,Maschi,65 e oltre,Straniera,22
86,ospedale bellaria,Savena,Mazzini,Femmine,25-34,Straniera,2
86,ospedale bellaria,Savena,Mazzini,Femmine,45-54,Straniera,1
86,ospedale bellaria,Savena,Mazzini,Femmine,65 e oltre,Italiana,49
87,monte donato,Savena,San Ruffillo,Femmine,02 e prima,Italiana,10
87,monte donato,Savena,San Ruffillo,Femmine,06-14,Italiana,47
87,monte donato,Savena,San Ruffillo,Femmine,25-34,Italiana,25
87,monte donato,Savena,San Ruffillo,Maschi,02 e prima,Italiana,11
88,via toscana,Savena,San Ruffillo,Femmine,03-05,Italiana,100
88,via toscana,Savena,San Ruffillo,Femmine,35-44,Straniera,151
88,via toscana,Savena,San Ruffillo,Femmine,55-64,Straniera,135
88,via toscana,Savena,San Ruffillo,Maschi,03-05,Italiana,91
89,corelli,Savena,San Ruffillo,Femmine,25-34,Italiana,155
89,corelli,Savena,San Ruffillo,Femmine,25-34,Straniera,70
89,corelli,Savena,San Ruffillo,Femmine,35-44,Straniera,143
89,corelli,Savena,San Ruffillo,Femmine,45-54,Straniera,149
89,corelli,Savena,San Ruffillo,Maschi,02 e prima,Italiana,73
89,corelli,Savena,San Ruffillo,Maschi,03-05,Straniera,16
89,corelli,Savena,San Ruffillo,Maschi,25-34,Straniera,44
90,ponte savena-la bastia,Savena,San Ruffillo,Femmine,06-14,Italiana,40
90,ponte savena-la bastia,Savena,San Ruffillo,Maschi,65 e oltre,Straniera,2
12,caserme rosse-manifattura,Navile,Bolognina,Maschi,06-14,Straniera,28
13,cnr,Navile,Bolognina,Femmine,15-24,Italiana,3
13,cnr,Navile,Bolognina,Maschi,45-54,Italiana,1
14,arcoveggio,Navile,Bolognina,Femmine,06-14,Italiana,230
14,arcoveggio,Navile,Bolognina,Femmine,55-64,Italiana,626
15,via ferrarese,Navile,Bolognina,Femmine,02 e prima,Straniera,31
15,via ferrarese,Navile,Bolognina,Femmine,06-14,Italiana,237
15,via ferrarese,Navile,Bolognina,Maschi,06-14,Italiana,266
15,via ferrarese,Navile,Bolognina,Maschi,45-54,Straniera,264
15,via ferrarese,Navile,Bolognina,Maschi,65 e oltre,Italiana,877
16,ex mercato ortofrutticolo,Navile,Bolognina,Maschi,06-14,Straniera,20
17,piazza dell'unita',Navile,Bolognina,Femmine,25-34,Italiana,322
17,piazza dell'unita',Navile,Bolognina,Maschi,25-34,Italiana,331
18,san savino,Navile,Corticella,Maschi,25-34,Straniera,68
18,san savino,Navile,Corticella,Maschi,55-64,Straniera,70
19,savena abbandonato,Navile,Corticella,Maschi,03-05,Straniera,2
20,croce coperta,Navile,Corticella,Maschi,45-54,Italiana,338
22,la dozza,Navile,Corticella,Maschi,35-44,Italiana,52
23,laghetti del rosario,Navile,Lame,Femmine,03-05,Italiana,4
23,laghetti del rosario,Navile,Lame,Femmine,25-34,Italiana,16
24,la noce,Navile,Lame,Maschi,25-34,Italiana,45
25,tiro a segno,Navile,Lame,Femmine,06-14,Italiana,5
25,tiro a segno,Navile,Lame,Maschi,25-34,Italiana,3
26,pescarola,Navile,Lame,Femmine,06-14,Italiana,137
26,pescarola,Navile,Lame,Femmine,65 e oltre,Italiana,702
27,lazzaretto,Navile,Lame,Femmine,55-64,Straniera,9
27,lazzaretto,Navile,Lame,Maschi,15-24,Straniera,10
28,beverara,Navile,Lame,Femmine,65 e oltre,Straniera,66
28,beverara,Navile,Lame,Maschi,06-14,Italiana,163
28,beverara,Navile,Lame,Maschi,15-24,Italiana,281
28,beverara,Navile,Lame,Maschi,55-64,Straniera,55
29,marconi-2,Porto - Saragozza,Marconi,Femmine,03-05,Straniera,21
29,marconi-2,Porto - Saragozza,Marconi,Femmine,06-14,Straniera,32
29,marconi-2,Porto - Saragozza,Marconi,Femmine,25-34,Italiana,396
30,marconi-1,Porto - Saragozza,Marconi,Femmine,02 e prima,Straniera,3
30,marconi-1,Porto - Saragozza,Marconi,Femmine,15-24,Italiana,74
30,marconi-1,Porto - Saragozza,Marconi,Femmine,55-64,Italiana,172
30,marconi-1,Porto - Saragozza,Marconi,Maschi,06-14,Italiana,59
30,marconi-1,Porto - Saragozza,Marconi,Maschi,25-34,Straniera,9
30,marconi-1,Porto - Saragozza,Marconi,Maschi,35-44,Italiana,150
30,marconi-1,Porto - Saragozza,Marconi,Maschi,35-44,Straniera,21
30,marconi-1,Porto - Saragozza,Marconi,Maschi,65 e oltre,Italiana,228
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,45-54,Italiana,21
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,55-64,Straniera,1
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Femmine,65 e oltre,Italiana,53
31,prati di caprara-ospedale maggiore,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,9
33,zanardi,Porto - Saragozza,Saffi,Femmine,06-14,Italiana,141
33,zanardi,Porto - Saragozza,Saffi,Femmine,06-14,Straniera,40
33,zanardi,Porto - Saragozza,Saffi,Femmine,35-44,Straniera,97
33,zanardi,Porto - Saragozza,Saffi,Femmine,65 e oltre,Italiana,810
33,zanardi,Porto - Saragozza,Saffi,Maschi,65 e oltre,Straniera,27
34,velodromo,Porto - Saragozza,Saffi,Femmine,25-34,Straniera,39
34,velodromo,Porto - Saragozza,Saffi,Femmine,35-44,Italiana,377
34,velodromo,Porto - Saragozza,Saffi,Femmine,65 e oltre,Straniera,44
34,velodromo,Porto - Saragozza,Saffi,Maschi,06-14,Italiana,161
34,velodromo,Porto - Saragozza,Saffi,Maschi,15-24,Italiana,169
34,velodromo,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,38
35,via vittorio veneto,Porto - Saragozza,Saffi,Femmine,02 e prima,Italiana,50
35,via vittorio veneto,Porto - Saragozza,Saffi,Femmine,03-05,Italiana,47
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,26
35,via vittorio veneto,Porto - Saragozza,Saffi,Maschi,45-54,Straniera,48
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,02 e prima,Italiana,49
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,15-24,Straniera,59
36,villaggio della barca,Borgo Panigale - Reno,Barca,Femmine,25-34,Straniera,35
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,03-05,Italiana,55
36,villaggio della barca,Borgo Panigale - Reno,Barca,Maschi,15-24,Italiana,271
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,25-34,Straniera,51
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,45-54,Straniera,128
37,battindarno,Borgo Panigale - Reno,Barca,Femmine,65 e oltre,Straniera,63
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,06-14,Straniera,59
37,battindarno,Borgo Panigale - Reno,Barca,Maschi,25-34,Italiana,203
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,25-34,Italiana,130
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,45-54,Italiana,399
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,45-54,Straniera,68
38,canale di reno,Borgo Panigale - Reno,Barca,Femmine,55-64,Straniera,73
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,55-64,Italiana,400
38,canale di reno,Borgo Panigale - Reno,Barca,Maschi,65 e oltre,Straniera,14
39,agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,55-64,Italiana,261
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Femmine,65 e oltre,Straniera,73
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,03-05,Straniera,26
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,06-14,Italiana,259
40,emilia ponente,Borgo Panigale - Reno,Santa Viola,Maschi,65 e oltre,Italiana,819
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,20
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,7
41,cadriano-calamosco,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,57
42,fiera,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,1
42,fiera,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,1
43,san donnino,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,5
43,san donnino,San Donato - San Vitale,San Donato,Femmine,15-24,Italiana,97
43,san donnino,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,186
43,san donnino,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,63
43,san donnino,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,156
43,san donnino,San Donato - San Vitale,San Donato,Maschi,55-64,Straniera,19
44,pilastro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Italiana,41
44,pilastro,San Donato - San Vitale,San Donato,Femmine,06-14,Straniera,127
44,pilastro,San Donato - San Vitale,San Donato,Femmine,15-24,Italiana,248
44,pilastro,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,333
44,pilastro,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,424
44,pilastro,San Donato - San Vitale,San Donato,Maschi,02 e prima,Straniera,32
44,pilastro,San Donato - San Vitale,San Donato,Maschi,06-14,Straniera,136
44,pilastro,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Straniera,43
45,caab,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,6
45,caab,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,7
45,caab,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,10
45,caab,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,15
45,caab,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,7
45,caab,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Italiana,23
45,caab,San Donato - San Vitale,San Donato,Maschi,45-54,Italiana,22
45,caab,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Straniera,5
46,scalo merci san donato,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,5
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Italiana,55
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Straniera,19
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,81
47,via del lavoro,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,91
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,06-14,Straniera,76
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,15-24,Italiana,267
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,92
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,45-54,Straniera,110
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,55-64,Straniera,50
47,via del lavoro,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Italiana,705
48,michelino,San Donato - San Vitale,San Donato,Femmine,02 e prima,Italiana,29
48,michelino,San Donato - San Vitale,San Donato,Femmine,06-14,Straniera,29
48,michelino,San Donato - San Vitale,San Donato,Femmine,35-44,Straniera,82
48,michelino,San Donato - San Vitale,San Donato,Maschi,02 e prima,Straniera,13
48,michelino,San Donato - San Vitale,San Donato,Maschi,06-14,Italiana,115
48,michelino,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Italiana,385
49,via mondo,San Donato - San Vitale,San Donato,Femmine,02 e prima,Straniera,16
49,via mondo,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,78
49,via mondo,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,405
49,via mondo,San Donato - San Vitale,San Donato,Femmine,35-44,Straniera,184
