area_name,household_type,household_size,households
bitone,Altre tipologie familiari,4,5.065190268247037
cavedone,Altre tipologie familiari,4,1.4752027448534
due madonne,Altre tipologie familiari,4,1.4199937616968183
fossolo,Altre tipologie familiari,4,4.081721771678104
lungo savena,Altre tipologie familiari,4,0.08374922021210231
ospedale bellaria,Altre tipologie familiari,4,0.056144728633811605
pontevecchio,Altre tipologie familiari,4,2.482532751091703
via arno,Altre tipologie familiari,4,3.3354647535870243
bitone,Coniugi con figli e altri membri conviventi,6-10,22.230557288417554
cavedone,Coniugi con figli e altri membri conviventi,6-10,6.4745009357454775
due madonne,Coniugi con figli e altri membri conviventi,6-10,6.232194843002703
fossolo,Coniugi con figli e altri membri conviventi,6-10,17.9142233312539
lungo savena,Coniugi con figli e altri membri conviventi,6-10,0.36756602204200456
ospedale bellaria,Coniugi con figli e altri membri conviventi,6-10,0.2464129756706176
pontevecchio,Coniugi con figli e altri membri conviventi,6-10,10.89556040756914
via arno,Coniugi con figli e altri membri conviventi,6-10,14.638984196298606
bitone,Madre con figli e altri membri conviventi,6-10,2.8139945934705763
cavedone,Madre con figli e altri membri conviventi,6-10,0.819557080474111
due madonne,Madre con figli e altri membri conviventi,6-10,0.7888854231648991
fossolo,Madre con figli e altri membri conviventi,6-10,2.267623206487835
lungo savena,Madre con figli e altri membri conviventi,6-10,0.046527344562279055
ospedale bellaria,Madre con figli e altri membri conviventi,6-10,0.031191515907673113
pontevecchio,Madre con figli e altri membri conviventi,6-10,1.3791848617176128
via arno,Madre con figli e altri membri conviventi,6-10,1.8530359742150135
bitone,Padre con figli,3,21.949157829070494
cavedone,Padre con figli,3,6.392545227698066
due madonne,Padre con figli,3,6.1533063006862125
fossolo,Padre con figli,3,17.687461010605116
lungo savena,Padre con figli,3,0.3629132875857766
ospedale bellaria,Padre con figli,3,0.24329382407985028
pontevecchio,Padre con figli,3,10.75764192139738
via arno,Padre con figli,3,14.453680598877105
irnerio-1,Coniugi,2,195.76751685722664
irnerio-2,Coniugi,2,537.2324831427734
irnerio-1,Coniugi con figli e altri membri conviventi,5,3.739079448841982
irnerio-2,Coniugi con figli e altri membri conviventi,5,10.26092055115802
irnerio-1,Madre con figli,2,100.42099091175609
irnerio-2,Madre con figli,2,275.57900908824394
irnerio-1,Padre con figli,4,1.335385517443565
irnerio-2,Padre con figli,4,3.664614482556435
chiesanuova,Coniugi con figli e altri membri conviventi,4,12.865859964836075
dagnini,Coniugi con figli e altri membri conviventi,4,16.468438652738996
giardini margherita,Coniugi con figli e altri membri conviventi,4,0.05515909952770021
mezzofanti,Coniugi con figli e altri membri conviventi,4,12.903781845761367
siepelunga,Coniugi con figli e altri membri conviventi,4,7.706760437135864
chiesanuova,Coniugi con figli e altri membri conviventi,6-10,8.234150377495087
dagnini,Coniugi con figli e altri membri conviventi,6-10,10.539800737752957
giardini margherita,Coniugi con figli e altri membri conviventi,6-10,0.035301823697728135
mezzofanti,Coniugi con figli e altri membri conviventi,6-10,8.258420381287275
siepelunga,Coniugi con figli e altri membri conviventi,6-10,4.932326679766953
chiesanuova,Madre con figli,3,82.08418657565416
dagnini,Madre con figli,3,105.06863860447478
giardini margherita,Madre con figli,3,0.35191505498672737
mezzofanti,Madre con figli,3,82.32612817595752
siepelunga,Madre con figli,3,49.16913158892681
chiesanuova,Madre con figli,4,10.035370772572138
dagnini,Madre con figli,4,12.845382149136416
giardini margherita,Madre con figli,4,0.04302409763160617
mezzofanti,Madre con figli,4,10.064949839693867
siepelunga,Madre con figli,4,6.011273140965973
chiesanuova,Madre con figli e altri membri conviventi,4,25.98903712896887
dagnini,Madre con figli e altri membri conviventi,4,33.266246078532774
giardini margherita,Madre con figli e altri membri conviventi,4,0.11142138104595442
mezzofanti,Madre con figli e altri membri conviventi,4,26.06563932843796
siepelunga,Madre con figli e altri membri conviventi,4,15.567656083014445
chiesanuova,Padre con figli,2,48.89026786637708
dagnini,Padre con figli,2,62.58006688040818
giardini margherita,Padre con figli,2,0.2096045782052608
mezzofanti,Padre con figli,2,49.03437101389319
siepelunga,Padre con figli,2,29.285689661116283
bitone,Coniugi con figli e altri membri conviventi,4,24.481752963194012
cavedone,Coniugi con figli e altri membri conviventi,4,7.130146600124766
due madonne,Coniugi con figli e altri membri conviventi,4,6.863303181534622
fossolo,Coniugi con figli e altri membri conviventi,4,19.728321896444168
lungo savena,Coniugi con figli e altri membri conviventi,4,0.40478789769182777
ospedale bellaria,Coniugi con figli e altri membri conviventi,4,0.2713661883967561
pontevecchio,Coniugi con figli e altri membri conviventi,4,11.998908296943231
via arno,Coniugi con figli e altri membri conviventi,4,16.121412975670616
bitone,Madre con figli e altri membri conviventi,3,79.91744645456437
cavedone,Madre con figli e altri membri conviventi,3,23.275421085464753
due madonne,Madre con figli e altri membri conviventi,3,22.404346017883135
fossolo,Madre con figli e altri membri conviventi,3,64.40049906425453
lungo savena,Madre con figli e altri membri conviventi,3,1.3213765855687252
ospedale bellaria,Madre con figli e altri membri conviventi,3,0.8858390517779164
pontevecchio,Madre con figli e altri membri conviventi,3,39.1688500727802
via arno,Madre con figli e altri membri conviventi,3,52.62622166770638
corelli,Coniugi con figli e altri membri conviventi,5,17.835158093440302
monte donato,Coniugi con figli e altri membri conviventi,5,2.9079282680509677
ponte savena-la bastia,Coniugi con figli e altri membri conviventi,5,2.705002359603587
via toscana,Coniugi con figli e altri membri conviventi,5,19.551911278905145
corelli,Coniugi con figli e altri membri conviventi,6-10,19.909013685700803
monte donato,Coniugi con figli e altri membri conviventi,6-10,3.2460594620103826
ponte savena-la bastia,Coniugi con figli e altri membri conviventi,6-10,3.019537517697027
via toscana,Coniugi con figli e altri membri conviventi,6-10,21.82538933459179
corelli,Madre con figli,2,286.19207173194906
monte donato,Madre con figli,2,46.662104766399246
ponte savena-la bastia,Madre con figli,2,43.40585181689476
via toscana,Madre con figli,2,313.73997168475694
corelli,Madre con figli,4,13.687446908919302
monte donato,Madre con figli,4,2.231665880132138
ponte savena-la bastia,Madre con figli,4,2.075932043416706
via toscana,Madre con figli,4,15.004955167531854
corelli,Madre con figli,6-10,0.8295422369042001
monte donato,Madre con figli,6-10,0.13525247758376593
ponte savena-la bastia,Madre con figli,6-10,0.12581406323737612
via toscana,Madre con figli,6-10,0.9093912222746579
battindarno,Coniugi con figli,6-10,15.88814189672436
canale di reno,Coniugi con figli,6-10,11.344013731941066
villaggio della barca,Coniugi con figli,6-10,10.767844371334574
battindarno,Coppia unita civilmente femminile,2,2.0905449864111
canale di reno,Coppia unita civilmente femminile,2,1.4926333857817191
villaggio della barca,Coppia unita civilmente femminile,2,1.4168216278071808
battindarno,Madre con figli,2,279.71491918180516
canale di reno,Madre con figli,2,199.71434701759404
villaggio della barca,Madre con figli,2,189.57073380060078
battindarno,Padre con figli,3,12.543269918466601
canale di reno,Padre con figli,3,8.955800314690315
villaggio della barca,Padre con figli,3,8.500929766843084
aeroporto,Altre tipologie familiari,6-10,0.017381532122120246
bargellino,Altre tipologie familiari,6-10,0.0026971342948117626
borgo centro,Altre tipologie familiari,6-10,0.2964974714365986
casteldebole,Altre tipologie familiari,6-10,0.1893238434163701
ducati-villaggio ina,Altre tipologie familiari,6-10,0.11537741150028095
la birra,Altre tipologie familiari,6-10,0.07263532496722233
lavino di mezzo,Altre tipologie familiari,6-10,0.019704064431541487
lungo reno,Altre tipologie familiari,6-10,0.00048698258100767937
rigosa,Altre tipologie familiari,6-10,0.04967222326278329
triumvirato-pietra,Altre tipologie familiari,6-10,0.201423487544484
via del vivaio,Altre tipologie familiari,6-10,0.03480052444277955
aeroporto,Coniugi con figli,5,2.8679528001498404
bargellino,Coniugi con figli,5,0.4450271586439408
borgo centro,Coniugi con figli,5,48.92208278703877
casteldebole,Coniugi con figli,5,31.238434163701065
ducati-villaggio ina,Coniugi con figli,5,19.03727289754636
la birra,Coniugi con figli,5,11.984828619591685
lavino di mezzo,Coniugi con figli,5,3.2511706312043454
lungo reno,Coniugi con figli,5,0.0803521258662671
rigosa,Coniugi con figli,5,8.195916838359242
triumvirato-pietra,Coniugi con figli,5,33.23487544483986
via del vivaio,Coniugi con figli,5,5.742086533058625
aeroporto,Coniugi con figli e altri membri conviventi,4,1.1645626521820565
bargellino,Coniugi con figli e altri membri conviventi,4,0.1807079977523881
borgo centro,Coniugi con figli e altri membri conviventi,4,19.865330586252107
casteldebole,Coniugi con figli e altri membri conviventi,4,12.684697508896797
ducati-villaggio ina,Coniugi con figli e altri membri conviventi,4,7.730286570518824
la birra,Coniugi con figli e altri membri conviventi,4,4.866566772803896
lavino di mezzo,Coniugi con figli e altri membri conviventi,4,1.3201723169132795
lungo reno,Coniugi con figli e altri membri conviventi,4,0.03262783292751452
rigosa,Coniugi con figli e altri membri conviventi,4,3.3280389586064802
triumvirato-pietra,Coniugi con figli e altri membri conviventi,4,13.495373665480427
via del vivaio,Coniugi con figli e altri membri conviventi,4,2.33163513766623
aeroporto,Coniugi con figli e altri membri conviventi,5,1.3557595055253793
bargellino,Coniugi con figli e altri membri conviventi,5,0.21037647499531748
borgo centro,Coniugi con figli e altri membri conviventi,5,23.126802772054692
casteldebole,Coniugi con figli e altri membri conviventi,5,14.767259786476867
ducati-villaggio ina,Coniugi con figli e altri membri conviventi,5,8.999438097021914
la birra,Coniugi con figli e altri membri conviventi,5,5.665555347443342
lavino di mezzo,Coniugi con figli e altri membri conviventi,5,1.536917025660236
lungo reno,Coniugi con figli e altri membri conviventi,5,0.037984641318598994
rigosa,Coniugi con figli e altri membri conviventi,5,3.8744334144970964
triumvirato-pietra,Coniugi con figli e altri membri conviventi,5,15.711032028469752
via del vivaio,Coniugi con figli e altri membri conviventi,5,2.714440906536805
aeroporto,Madre con figli,4,0.643116688518449
bargellino,Madre con figli,4,0.09979396890803521
borgo centro,Madre con figli,4,10.970406443154149
casteldebole,Madre con figli,4,7.0049822064056935
ducati-villaggio ina,Madre con figli,4,4.268964225510396
la birra,Madre con figli,4,2.687507023787226
lavino di mezzo,Madre con figli,4,0.729050383967035
lungo reno,Madre con figli,4,0.018018355497284137
rigosa,Madre con figli,4,1.8378722607229818
triumvirato-pietra,Madre con figli,4,7.452669039145908
via del vivaio,Madre con figli,4,1.2876194043828433
aeroporto,Padre con figli,3,0.7300243491290503
bargellino,Padre con figli,3,0.11327964038209402
borgo centro,Padre con figli,3,12.452893800337142
casteldebole,Padre con figli,3,7.951601423487544
ducati-villaggio ina,Padre con figli,3,4.8458512830118
la birra,Padre con figli,3,3.050683648623338
lavino di mezzo,Padre con figli,3,0.8275707061247425
lungo reno,Padre con figli,3,0.020453268402322533
rigosa,Padre con figli,3,2.086233377036898
triumvirato-pietra,Padre con figli,3,8.459786476868327
via del vivaio,Padre con figli,3,1.461622026596741
aeroporto,Padre con figli e altri membri conviventi,5,0.34763064244240494
bargellino,Padre con figli e altri membri conviventi,5,0.05394268589623525
borgo centro,Padre con figli e altri membri conviventi,5,5.929949428731972
casteldebole,Padre con figli e altri membri conviventi,5,3.786476868327402
ducati-villaggio ina,Padre con figli e altri membri conviventi,5,2.307548230005619
la birra,Padre con figli e altri membri conviventi,5,1.4527064993444467
lavino di mezzo,Padre con figli e altri membri conviventi,5,0.39408128863082975
lungo reno,Padre con figli e altri membri conviventi,5,0.009739651620153587
rigosa,Padre con figli e altri membri conviventi,5,0.9934444652556658
triumvirato-pietra,Padre con figli e altri membri conviventi,5,4.02846975088968
via del vivaio,Padre con figli e altri membri conviventi,5,0.6960104888555909
agucchi,Madre con figli,4,6.574709215627797
emilia ponente,Madre con figli,4,13.425290784372203
agucchi,Padre con figli e altri membri conviventi,5,3.944825529376678
emilia ponente,Padre con figli e altri membri conviventi,5,8.055174470623323
arcoveggio,Madre con figli e altri membri conviventi,5,8.92767729202152
caserme rosse-manifattura,Madre con figli e altri membri conviventi,5,1.8557871684645957
cnr,Madre con figli e altri membri conviventi,5,0.04152810446913781
ex mercato ortofrutticolo,Madre con figli e altri membri conviventi,5,1.4828993970854625
piazza dell'unita',Madre con figli e altri membri conviventi,5,9.43899207829778
via ferrarese,Madre con figli e altri membri conviventi,5,10.253115959661503
arcoveggio,Sola,1,1553.973828642496
caserme rosse-manifattura,Sola,1,323.02295401086866
cnr,Sola,1,7.2284856841593
ex mercato ortofrutticolo,Sola,1,258.1171763051883
piazza dell'unita',Sola,1,1642.9745586287072
via ferrarese,Sola,1,1784.6829967285805
croce coperta,Altre tipologie familiari,5,0.6562841530054645
la dozza,Altre tipologie familiari,5,0.14852459016393443
mulino del gomito,Altre tipologie familiari,5,0.07890710382513662
san savino,Altre tipologie familiari,5,1.006775956284153
savena abbandonato,Altre tipologie familiari,5,0.10950819672131147
croce coperta,Altre tipologie familiari,6-10,0.6562841530054645
la dozza,Altre tipologie familiari,6-10,0.14852459016393443
mulino del gomito,Altre tipologie familiari,6-10,0.07890710382513662
san savino,Altre tipologie familiari,6-10,1.006775956284153
savena abbandonato,Altre tipologie familiari,6-10,0.10950819672131147
croce coperta,Coniugi con figli,6-10,10.1724043715847
la dozza,Coniugi con figli,6-10,2.3021311475409836
mulino del gomito,Coniugi con figli,6-10,1.2230601092896176
san savino,Coniugi con figli,6-10,15.605027322404371
savena abbandonato,Coniugi con figli,6-10,1.6973770491803277
croce coperta,Madre con figli,2,166.36803278688524
la dozza,Madre con figli,2,37.65098360655738
mulino del gomito,Madre con figli,2,20.002950819672133
san savino,Madre con figli,2,255.21770491803278
savena abbandonato,Madre con figli,2,27.760327868852457
croce coperta,Madre con figli,5,0.6562841530054645
la dozza,Madre con figli,5,0.14852459016393443
mulino del gomito,Madre con figli,5,0.07890710382513662
san savino,Madre con figli,5,1.006775956284153
savena abbandonato,Madre con figli,5,0.10950819672131147
croce coperta,Padre con figli,4,1.312568306010929
la dozza,Padre con figli,4,0.29704918032786887
mulino del gomito,Padre con figli,4,0.15781420765027324
san savino,Padre con figli,4,2.013551912568306
savena abbandonato,Padre con figli,4,0.21901639344262294
beverara,Coniugi con figli e altri membri conviventi,5,10.102028272894898
la noce,Coniugi con figli e altri membri conviventi,5,2.182749436590863
laghetti del rosario,Coniugi con figli e altri membri conviventi,5,0.6969883220651506
lazzaretto,Coniugi con figli e altri membri conviventi,5,1.309362835484532
pescarola,Coniugi con figli e altri membri conviventi,5,6.492317148125384
tiro a segno,Coniugi con figli e altri membri conviventi,5,0.2165539848391723
beverara,Coppia unita civilmente maschile,2,3.8483917230075804
la noce,Coppia unita civilmente maschile,2,0.8315235948917572
laghetti del rosario,Coppia unita civilmente maschile,2,0.26551936078672406
lazzaretto,Coppia unita civilmente maschile,2,0.4988048897083931
pescarola,Coppia unita civilmente maschile,2,2.473263675476337
tiro a segno,Coppia unita civilmente maschile,2,0.0824967561292085
beverara,Padre con figli,2,42.81335791845933
la noce,Padre con figli,2,9.250699993170798
laghetti del rosario,Padre con figli,2,2.9539028887523053
lazzaretto,Padre con figli,2,5.549204398005873
pescarola,Padre con figli,2,27.515058389674248
tiro a segno,Padre con figli,2,0.9177764119374445
ravone,Altre tipologie familiari,2,27.66724703405272
san giuseppe,Altre tipologie familiari,2,143.78790946268776
san luca,Altre tipologie familiari,2,15.128396161477102
stadio-meloncello,Altre tipologie familiari,2,82.38842774426043
via del genio,Altre tipologie familiari,2,0.38616026238004614
xxi aprile,Altre tipologie familiari,2,291.64185933514193
ravone,Coniugi con figli,5,6.953800056687047
san giuseppe,Coniugi con figli,5,36.13920719115682
san luca,Coniugi con figli,5,3.8023241689274
stadio-meloncello,Coniugi con figli,5,20.707251892942462
via del genio,Coniugi con figli,5,0.09705632263027898
xxi aprile,Coniugi con figli,5,73.300360367656
ravone,Coniugi con figli e altri membri conviventi,5,2.0220269668380775
san giuseppe,Coniugi con figli e altri membri conviventi,5,10.50856379317326
san luca,Coniugi con figli e altri membri conviventi,5,1.105640361177471
stadio-meloncello,Coniugi con figli e altri membri conviventi,5,6.021257642628659
via del genio,Coniugi con figli e altri membri conviventi,5,0.028222051261286796
xxi aprile,Coniugi con figli e altri membri conviventi,5,21.314289184921247
ravone,Madre con figli e altri membri conviventi,5,0.6904482325788558
san giuseppe,Madre con figli e altri membri conviventi,5,3.5882900757176985
san luca,Madre con figli e altri membri conviventi,5,0.3775357330849901
stadio-meloncello,Madre con figli e altri membri conviventi,5,2.0560391950439323
via del genio,Madre con figli e altri membri conviventi,5,0.009636797991658905
xxi aprile,Madre con figli e altri membri conviventi,5,7.2780499655828645
ravone,Padre con figli,2,7.299024172976475
san giuseppe,Padre con figli,2,37.93335222901567
san luca,Padre con figli,2,3.991092035469895
stadio-meloncello,Padre con figli,2,21.735271490464427
via del genio,Padre con figli,2,0.10187472162610843
xxi aprile,Padre con figli,2,76.93938535044742
ravone,Padre con figli,5,0.049317730898489696
san giuseppe,Padre con figli,5,0.2563064339798356
san luca,Padre con figli,5,0.02696683807749929
stadio-meloncello,Padre con figli,5,0.14685994250313802
via del genio,Padre con figli,5,0.0006883427136899218
xxi aprile,Padre con figli,5,0.5198607118273475
malpighi-1,Altre tipologie familiari,6-10,0.31727218070943913
malpighi-2,Altre tipologie familiari,6-10,1.6827278192905608
marconi-1,Madre con figli,3,21.728344855632372
marconi-2,Madre con figli,3,115.27165514436763
prati di caprara-ospedale maggiore,Coniugi,2,30.088233694173965
scalo ravone,Coniugi,2,9.102322798237502
velodromo,Coniugi,2,366.68454550399827
via vittorio veneto,Coniugi,2,340.7682097590165
zanardi,Coniugi,2,415.3566882445738
prati di caprara-ospedale maggiore,Coniugi con figli,5,2.8223902518631343
scalo ravone,Coniugi con figli,5,0.8538323451014525
velodromo,Coniugi con figli,5,34.3963988467606
via vittorio veneto,Coniugi con figli,5,31.965348419735626
zanardi,Coniugi con figli,5,38.96203013653919
prati di caprara-ospedale maggiore,Coniugi con figli e altri membri conviventi,5,0.8544851221237012
scalo ravone,Coniugi con figli e altri membri conviventi,5,0.2584997008105315
velodromo,Coniugi con figli e altri membri conviventi,5,10.413588641679812
via vittorio veneto,Coniugi con figli e altri membri conviventi,5,9.677582549094272
zanardi,Coniugi con figli e altri membri conviventi,5,11.795843986291683
prati di caprara-ospedale maggiore,Madre con figli e altri membri conviventi,4,1.7089702442474024
scalo ravone,Madre con figli e altri membri conviventi,4,0.516999401621063
velodromo,Madre con figli e altri membri conviventi,4,20.827177283359624
via vittorio veneto,Madre con figli e altri membri conviventi,4,19.355165098188543
zanardi,Madre con figli e altri membri conviventi,4,23.591687972583365
prati di caprara-ospedale maggiore,Padre con figli e altri membri conviventi,3,2.744709786215525
scalo ravone,Padre con figli e altri membri conviventi,3,0.8303323723004951
velodromo,Padre con figli e altri membri conviventi,3,33.449708970244245
via vittorio veneto,Padre con figli e altri membri conviventi,3,31.085568187999783
zanardi,Padre con figli e altri membri conviventi,3,37.889680683239945
caab,Altre tipologie familiari,2,10.912006501828639
cadriano-calamosco,Altre tipologie familiari,2,21.300834609733986
fiera,Altre tipologie familiari,2,0.5231783939232909
michelino,Altre tipologie familiari,2,113.65427776562159
pilastro,Altre tipologie familiari,2,176.28620549529555
san donnino,Altre tipologie familiari,2,72.7965365258979
scalo merci san donato,Altre tipologie familiari,2,0.9965302741396018
via del lavoro,Altre tipologie familiari,2,200.57663092744835
via mondo,Altre tipologie familiari,2,199.95379950611112
caab,Coniugi con altri membri conviventi,5,0.0821481041542934
cadriano-calamosco,Coniugi con altri membri conviventi,5,0.16035760057516177
fiera,Coniugi con altri membri conviventi,5,0.003938607733425026
michelino,Coniugi con altri membri conviventi,5,0.8556156418992842
pilastro,Coniugi con altri membri conviventi,5,1.327123253415023
san donnino,Coniugi con altri membri conviventi,5,0.5480291331937107
scalo merci san donato,Coniugi con altri membri conviventi,5,0.007502109968428621
via del lavoro,Coniugi con altri membri conviventi,5,1.5099871838954706
via mondo,Coniugi con altri membri conviventi,5,1.5052983651652028
caab,Coniugi con figli e altri membri conviventi,5,1.0816167046981964
cadriano-calamosco,Coniugi con figli e altri membri conviventi,5,2.11137507423963
fiera,Coniugi con figli e altri membri conviventi,5,0.05185833515676284
michelino,Coniugi con figli e altri membri conviventi,5,11.265605951673908
pilastro,Coniugi con figli e altri membri conviventi,5,17.4737895032978
san donnino,Coniugi con figli e altri membri conviventi,5,7.215716920383858
scalo merci san donato,Coniugi con figli e altri membri conviventi,5,0.09877778125097685
via del lavoro,Coniugi con figli e altri membri conviventi,5,19.881497921290364
via mondo,Coniugi con figli e altri membri conviventi,5,19.819761808008504
caab,Coppia unita civilmente maschile,2,0.15060485761620457
cadriano-calamosco,Coppia unita civilmente maschile,2,0.29398893438779655
fiera,Coppia unita civilmente maschile,2,0.007220780844612547
michelino,Coppia unita civilmente maschile,2,1.5686286768153543
pilastro,Coppia unita civilmente maschile,2,2.433059297927542
san donnino,Coppia unita civilmente maschile,2,1.004720077521803
scalo merci san donato,Coppia unita civilmente maschile,2,0.013753868275452472
via del lavoro,Coppia unita civilmente maschile,2,2.768309837141696
via mondo,Coppia unita civilmente maschile,2,2.7597136694695386
caab,Madre con figli,6-10,0.0410740520771467
cadriano-calamosco,Madre con figli,6-10,0.08017880028758088
fiera,Madre con figli,6-10,0.001969303866712513
michelino,Madre con figli,6-10,0.4278078209496421
pilastro,Madre con figli,6-10,0.6635616267075115
san donnino,Madre con figli,6-10,0.27401456659685536
scalo merci san donato,Madre con figli,6-10,0.0037510549842143105
via del lavoro,Madre con figli,6-10,0.7549935919477353
via mondo,Madre con figli,6-10,0.7526491825826014
caab,Madre con figli e altri membri conviventi,4,1.7524928886249258
cadriano-calamosco,Madre con figli e altri membri conviventi,4,3.420962145603451
fiera,Madre con figli e altri membri conviventi,4,0.08402363164640055
michelino,Madre con figli e altri membri conviventi,4,18.253133693851396
pilastro,Madre con figli e altri membri conviventi,4,28.31196273952049
san donnino,Madre con figli e altri membri conviventi,4,11.691288174799162
scalo merci san donato,Madre con figli e altri membri conviventi,4,0.16004501265981058
via del lavoro,Madre con figli e altri membri conviventi,4,32.21305992310337
via mondo,Madre con figli e altri membri conviventi,4,32.113031790190995
caab,Madre con figli e altri membri conviventi,5,0.588728079772436
cadriano-calamosco,Madre con figli e altri membri conviventi,5,1.1492294707886592
fiera,Madre con figli e altri membri conviventi,5,0.028226688756212683
michelino,Madre con figli e altri membri conviventi,5,6.131912100278203
pilastro,Madre con figli e altri membri conviventi,5,9.511049982807664
san donnino,Madre con figli e altri membri conviventi,5,3.9275421212215935
scalo merci san donato,Madre con figli e altri membri conviventi,5,0.053765121440405114
via del lavoro,Madre con figli e altri membri conviventi,5,10.82157481791754
via mondo,Madre con figli e altri membri conviventi,5,10.787971617017288
caab,Padre con figli,2,2.7382701384764467
cadriano-calamosco,Padre con figli,2,5.3452533525053925
fiera,Padre con figli,2,0.13128692444750084
michelino,Padre con figli,2,28.520521396642806
pilastro,Padre con figli,2,44.23744178050077
san donnino,Padre con figli,2,18.267637773123692
scalo merci san donato,Padre con figli,2,0.25007033228095404
via del lavoro,Padre con figli,2,50.33290612984902
via mondo,Padre con figli,2,50.17661217217343
caab,Padre con figli e altri membri conviventi,4,1.7114188365477792
cadriano-calamosco,Padre con figli e altri membri conviventi,4,3.34078334531587
fiera,Padre con figli e altri membri conviventi,4,0.08205432777968803
michelino,Padre con figli e altri membri conviventi,4,17.825325872901754
pilastro,Padre con figli e altri membri conviventi,4,27.648401112812977
san donnino,Padre con figli e altri membri conviventi,4,11.417273608202306
scalo merci san donato,Padre con figli e altri membri conviventi,4,0.15629395767559628
via del lavoro,Padre con figli e altri membri conviventi,4,31.45806633115564
via mondo,Padre con figli e altri membri conviventi,4,31.360382607608393
caab,Padre con figli e altri membri conviventi,5,0.4244318714638492
cadriano-calamosco,Padre con figli e altri membri conviventi,5,0.8285142696383357
fiera,Padre con figli e altri membri conviventi,5,0.02034947328936263
michelino,Padre con figli e altri membri conviventi,5,4.420680816479635
pilastro,Padre con figli e altri membri conviventi,5,6.856803475977618
san donnino,Padre con figli e altri membri conviventi,5,2.831483854834172
scalo merci san donato,Padre con figli e altri membri conviventi,5,0.03876090150354788
via del lavoro,Padre con figli e altri membri conviventi,5,7.801600450126598
via mondo,Padre con figli e altri membri conviventi,5,7.777374886686881
caab,Padre con figli e altri membri conviventi,6-10,0.1642962083085868
cadriano-calamosco,Padre con figli e altri membri conviventi,6-10,0.32071520115032354
fiera,Padre con figli e altri membri conviventi,6-10,0.007877215466850052
michelino,Padre con figli e altri membri conviventi,6-10,1.7112312837985684
pilastro,Padre con figli e altri membri conviventi,6-10,2.654246506830046
san donnino,Padre con figli e altri membri conviventi,6-10,1.0960582663874214
scalo merci san donato,Padre con figli e altri membri conviventi,6-10,0.015004219936857242
via del lavoro,Padre con figli e altri membri conviventi,6-10,3.019974367790941
via mondo,Padre con figli e altri membri conviventi,6-10,3.0105967303304055
caab,Sola,1,64.9517676846613
cadriano-calamosco,Sola,1,126.7894095214279
fiera,Sola,1,3.1141258478947202
michelino,Sola,1,676.5067675283674
pilastro,Sola,1,1049.3121190334782
san donnino,Sola,1,433.30836797849395
scalo merci san donato,Sola,1,5.93166828170423
via del lavoro,Sola,1,1193.8965334000188
via mondo,Sola,1,1190.1892407239538
cirenaica,Madre con figli,2,256.5506070593538
croce del biacco,Madre con figli,2,124.53452209921406
guelfa,Madre con figli,2,196.58643905462125
mengoli,Madre con figli,2,279.3023747147807
ospedale sant'orsola,Madre con figli,2,2.2053860672131607
roveri,Madre con figli,2,35.258260796078766
scandellara,Madre con figli,2,26.74379559987605
stradelli guelfi,Madre con figli,2,8.51446519620271
via larga,Madre con figli,2,61.30414941265951
osservanza,Altre tipologie familiari,5,0.4998286693318104
paderno,Altre tipologie familiari,5,0.18892061679040548
san michele in bosco,Altre tipologie familiari,5,0.31125071387778414
osservanza,Madre con figli,4,12.49571673329526
paderno,Madre con figli,4,4.723015419760137
san michele in bosco,Madre con figli,4,7.781267846944603
galvani-1,Coniugi con altri membri conviventi,3,3.4137241326255867
galvani-2,Coniugi con altri membri conviventi,3,21.586275867374415
galvani-1,Coniugi con altri membri conviventi,5,0.27309793061004695
galvani-2,Coniugi con altri membri conviventi,5,1.726902069389953
galvani-1,Coniugi con figli e altri membri conviventi,5,3.686822063235634
galvani-2,Coniugi con figli e altri membri conviventi,5,23.313177936764365
galvani-1,Madre con figli,2,59.80844680360028
galvani-2,Madre con figli,2,378.1915531963997
galvani-1,Madre con figli e altri membri conviventi,3,9.968074467266714
galvani-2,Madre con figli e altri membri conviventi,3,63.03192553273329
galvani-1,Padre con figli,5,0.13654896530502347
galvani-2,Padre con figli,5,0.8634510346949765
irnerio-1,Coniugi con figli,5,14.956317795367928
irnerio-2,Coniugi con figli,5,41.04368220463208
irnerio-1,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.267077103488713
irnerio-2,Coppia unita civilmente femminile con figli ed eventuali conviventi,3,0.7329228965112871
irnerio-1,Padre con figli e altri membri conviventi,6-10,0.801231310466139
irnerio-2,Padre con figli e altri membri conviventi,6-10,2.1987686895338614
irnerio-1,Solo,1,775.5919085312225
irnerio-2,Solo,1,2128.4080914687775
chiesanuova,Altre tipologie familiari,6-10,0.2573171992967215
dagnini,Altre tipologie familiari,6-10,0.3293687730547799
giardini margherita,Altre tipologie familiari,6-10,0.0011031819905540042
mezzofanti,Altre tipologie familiari,6-10,0.25807563691522734
siepelunga,Altre tipologie familiari,6-10,0.15413520874271727
chiesanuova,Coniugi con altri membri conviventi,4,2.8304891922639364
dagnini,Coniugi con altri membri conviventi,4,3.623056503602579
giardini margherita,Coniugi con altri membri conviventi,4,0.012135001896094046
mezzofanti,Coniugi con altri membri conviventi,4,2.8388320060675007
siepelunga,Coniugi con altri membri conviventi,4,1.69548729616989
chiesanuova,Coppia unita civilmente femminile,2,0.2573171992967215
