household_id,area_name,household_size_cat,household_size,num_cars,household_income
HH_0090882,marconi-2,2,2,1,28137.08
HH_0090883,marconi-2,2,2,0,51108.740000000005
HH_0090884,marconi-2,2,2,1,47631.56
HH_0090885,marconi-2,2,2,0,31942.15
HH_0090886,marconi-2,2,2,1,64596.94
HH_0090887,marconi-2,2,2,1,62556.70999999999
HH_0090888,marconi-2,2,2,2,57190.33
HH_0090889,marconi-2,2,2,0,56363.29000000001
HH_0090890,marconi-2,2,2,1,39472.44
HH_0090891,marconi-2,2,2,2,65990.62
HH_0090892,marconi-2,2,2,2,56953.369999999995
HH_0090893,marconi-2,2,2,1,43902.53
HH_0090894,marconi-2,2,2,1,73821.55
HH_0090895,marconi-2,2,2,0,41553.03
HH_0090896,marconi-2,2,2,1,40010.79
HH_0090897,marconi-2,2,2,1,53255.72
HH_0090898,marconi-2,2,2,1,33297.71
HH_0090899,marconi-2,2,2,1,64592.479999999996
HH_0090900,marconi-2,2,2,1,57469.41
HH_0090901,marconi-2,2,2,1,54960.149999999994
HH_0090902,marconi-2,2,2,1,74893.5
HH_0090903,marconi-2,2,2,1,52849.520000000004
HH_0090904,marconi-2,2,2,2,63357.74
HH_0090905,marconi-2,2,2,1,74007.54000000001
HH_0090906,marconi-2,2,2,0,70691.39
HH_0090907,marconi-2,2,2,1,58459.09
HH_0090908,marconi-2,2,2,1,75879.67
HH_0090909,marconi-2,2,2,1,49437.71
HH_0090910,marconi-2,2,2,1,53174.25
HH_0090911,marconi-2,2,2,1,83855.02
HH_0090912,marconi-2,2,2,0,81860.95
HH_0090913,marconi-2,2,2,1,44016.07
HH_0090914,marconi-2,2,2,1,89993.83
HH_0090915,marconi-2,2,2,1,21513.97
HH_0090916,marconi-2,2,2,1,74224.83
HH_0090917,marconi-2,2,2,0,77667.86
HH_0090918,marconi-2,2,2,0,72339.3
HH_0090919,marconi-2,2,2,1,57760.75
HH_0090920,marconi-2,2,2,2,74655.85
HH_0090921,marconi-2,2,2,1,67722.77
HH_0090922,marconi-2,2,2,1,46501.8
HH_0090923,marconi-2,2,2,1,62206.48
HH_0090924,marconi-2,2,2,0,69567.26
HH_0090925,marconi-2,2,2,1,18997.34
HH_0090926,marconi-2,2,2,0,32363.43
HH_0090927,marconi-2,2,2,1,75254.28
HH_0090928,marconi-2,2,2,0,77584.72
HH_0090929,marconi-2,2,2,1,68718.31
HH_0090930,marconi-2,2,2,2,64951.48
HH_0090931,marconi-2,2,2,1,39827.95
HH_0090932,marconi-2,2,2,1,49676.28
HH_0090933,marconi-2,2,2,1,79608.9
HH_0090934,marconi-2,2,2,1,58156.01
HH_0090935,marconi-2,2,2,2,56417.47
HH_0090936,marconi-2,2,2,1,30837.33
HH_0090937,marconi-2,2,2,0,85703.3
HH_0090938,marconi-2,2,2,0,45369.590000000004
HH_0090939,marconi-2,2,2,2,87155.41
HH_0090940,marconi-2,2,2,0,45818.11
HH_0090941,marconi-2,2,2,1,64283.76
HH_0090942,marconi-2,2,2,1,57109.270000000004
HH_0090943,marconi-2,2,2,1,86566.0
HH_0090944,marconi-2,2,2,2,57284.5
HH_0090945,marconi-2,2,2,1,67759.35
HH_0090946,marconi-2,2,2,1,64257.3
HH_0090947,marconi-2,2,2,1,61505.95
HH_0090948,marconi-2,2,2,0,74174.84
HH_0090949,marconi-2,2,2,0,62759.82
HH_0090950,marconi-2,2,2,1,60302.369999999995
HH_0090951,marconi-2,2,2,1,53012.479999999996
HH_0090952,marconi-2,2,2,1,49215.03999999999
HH_0090953,marconi-2,2,2,0,57482.11
HH_0090954,marconi-2,2,2,2,56064.16
HH_0090955,marconi-2,2,2,1,48091.01
HH_0090956,marconi-2,2,2,1,34273.21
HH_0090957,marconi-2,2,2,1,56432.22
HH_0090958,marconi-2,2,2,1,30663.489999999998
HH_0090959,marconi-2,2,2,1,71340.37
HH_0090960,marconi-2,2,2,1,67870.79
HH_0090961,marconi-2,2,2,1,32049.11
HH_0090962,marconi-2,2,2,1,55303.53
HH_0090963,marconi-2,2,2,2,90162.49
HH_0090964,marconi-2,2,2,1,65609.3
HH_0090965,marconi-2,2,2,1,34240.74
HH_0090966,marconi-2,2,2,2,65515.04
HH_0090967,marconi-2,2,2,1,37058.73
HH_0090968,marconi-2,2,2,1,65305.89
HH_0090969,marconi-2,2,2,1,75315.98000000001
HH_0090970,marconi-2,2,2,1,38351.04
HH_0090971,marconi-2,2,2,1,78149.2
HH_0090972,marconi-2,2,2,1,28286.58
HH_0090973,marconi-2,2,2,2,76693.43
HH_0090974,marconi-2,2,2,1,52031.25
HH_0090975,marconi-2,2,2,1,102702.75
HH_0090976,marconi-2,2,2,0,51954.43
HH_0090977,marconi-2,2,2,1,36074.1
HH_0090978,marconi-2,2,2,1,67621.95999999999
HH_0090979,marconi-2,2,2,1,66746.88
HH_0090980,marconi-2,2,2,1,84684.32
HH_0090981,marconi-2,2,2,2,64297.49
HH_0090982,marconi-2,2,2,1,53388.77
HH_0090983,marconi-2,2,2,1,59481.35
HH_0090984,marconi-2,2,2,2,55264.18
HH_0090985,marconi-2,2,2,2,52104.83
HH_0090986,marconi-2,2,2,1,52619.020000000004
HH_0090987,marconi-2,2,2,1,73106.70999999999
HH_0090988,marconi-2,2,2,2,66740.96
HH_0090989,marconi-2,2,2,1,79437.45
HH_0090990,marconi-2,2,2,1,89095.01999999999
HH_0090991,marconi-2,2,2,2,79668.29
HH_0090992,marconi-2,2,2,2,64686.23
HH_0090993,marconi-2,2,2,1,30299.6
HH_0090994,marconi-2,2,2,1,26051.11
HH_0090995,marconi-2,2,2,1,32971.97
HH_0090996,marconi-2,2,2,0,58252.0
HH_0090997,marconi-2,2,2,0,51052.869999999995
HH_0090998,marconi-2,2,2,1,23152.29
HH_0090999,marconi-2,2,2,0,62887.5
HH_0091000,marconi-2,2,2,1,60192.4
HH_0091001,marconi-2,2,2,1,65930.67
HH_0091002,marconi-2,2,2,2,67021.42
HH_0091003,marconi-2,2,2,1,19518.21
HH_0091004,marconi-2,2,2,0,73390.36
HH_0091005,marconi-2,2,2,1,59559.5
HH_0091006,marconi-2,2,2,1,34610.57
HH_0091007,marconi-2,2,2,0,45200.87
HH_0091008,marconi-2,2,2,2,58808.88
HH_0091009,marconi-2,2,2,1,64313.270000000004
HH_0091010,marconi-2,2,2,0,40853.82
HH_0091011,marconi-2,2,2,1,35795.740000000005
HH_0091012,marconi-2,2,2,1,21446.18
HH_0091013,marconi-2,2,2,1,70195.01999999999
HH_0091014,marconi-2,2,2,2,73332.98
HH_0091015,marconi-2,2,2,1,62891.45
HH_0091016,marconi-2,2,2,1,84943.7
HH_0091017,marconi-2,2,2,0,61079.02
HH_0091018,marconi-2,2,2,1,54751.96
HH_0091019,marconi-2,2,2,1,33105.89
HH_0091020,marconi-2,2,2,0,39243.020000000004
HH_0091021,marconi-2,2,2,2,86148.36
HH_0091022,marconi-2,2,2,1,94487.63
HH_0091023,marconi-2,2,2,0,48966.9
HH_0091024,marconi-2,2,2,1,82229.62
HH_0091025,marconi-2,2,2,0,30407.270000000004
HH_0091026,marconi-2,2,2,1,53054.270000000004
HH_0091027,marconi-2,2,2,1,40910.61
HH_0091028,marconi-2,2,2,0,54429.0
HH_0091029,marconi-2,2,2,1,82127.08
HH_0091030,marconi-2,2,2,1,37599.1
HH_0091031,marconi-2,2,2,0,76282.87
HH_0091032,marconi-2,2,2,2,69512.42000000001
HH_0091033,marconi-2,2,2,1,53541.0
HH_0091034,marconi-2,2,2,2,56990.64
HH_0091035,marconi-2,2,2,0,54497.270000000004
HH_0091036,marconi-2,2,2,1,0.0
HH_0091037,marconi-2,2,2,1,23594.53
HH_0091038,marconi-2,2,2,1,32135.81
HH_0091039,marconi-2,2,2,1,70355.06
HH_0091040,marconi-2,2,2,0,24196.31
HH_0091041,marconi-2,2,2,1,99870.31
HH_0091042,marconi-2,2,2,1,49156.240000000005
HH_0091043,marconi-2,2,2,1,38809.32000000001
HH_0091044,marconi-2,2,2,2,62518.04
HH_0091045,marconi-2,2,2,1,78977.98999999999
HH_0091046,marconi-2,2,2,1,46268.68
HH_0091047,marconi-2,2,2,1,67606.47
HH_0091048,marconi-2,2,2,1,38965.8
HH_0091049,marconi-2,2,2,2,82380.06
HH_0091050,marconi-2,2,2,0,24303.879999999997
HH_0091051,marconi-2,2,2,1,52515.6
HH_0091052,marconi-2,2,2,1,60131.03
HH_0091053,marconi-2,2,2,1,58047.6
HH_0091054,marconi-2,2,2,1,51309.42
HH_0091055,marconi-2,2,2,1,45670.729999999996
HH_0091056,marconi-2,2,2,2,57926.32
HH_0091057,marconi-2,2,2,2,70986.06
HH_0091058,marconi-2,2,2,2,55874.55
HH_0091059,marconi-2,2,2,1,49746.54
HH_0091060,marconi-2,2,2,1,39642.11
HH_0091061,marconi-2,2,2,1,61925.43000000001
HH_0091062,marconi-2,2,2,0,54137.7
HH_0091063,marconi-2,2,2,2,53668.25
HH_0091064,marconi-2,2,2,0,42572.229999999996
HH_0091065,marconi-2,2,2,2,55069.77
HH_0091066,marconi-2,2,2,1,60679.61
HH_0091067,marconi-2,2,2,0,21588.02
HH_0091068,marconi-2,2,2,0,58866.21
HH_0091069,marconi-2,2,2,1,25442.15
HH_0091070,marconi-2,2,2,1,51453.72
HH_0091071,marconi-2,2,2,2,62069.59
HH_0091072,marconi-2,2,2,2,59332.57000000001
HH_0091073,marconi-2,2,2,1,46269.41
HH_0091074,marconi-2,2,2,1,61186.51
HH_0091075,marconi-2,2,2,1,59744.22
HH_0091076,marconi-2,2,2,2,69596.77
HH_0091077,marconi-2,2,2,1,54104.43000000001
HH_0091078,marconi-2,2,2,0,61717.19
HH_0091079,marconi-2,2,2,1,43018.36
HH_0091080,marconi-2,2,2,1,69776.06
HH_0091081,marconi-2,2,2,1,44537.8
HH_0091082,marconi-2,2,2,1,40616.65
HH_0091083,marconi-2,2,2,1,39087.3
HH_0091084,marconi-2,2,2,0,20480.92
HH_0091085,marconi-2,2,2,1,36638.95
HH_0091086,marconi-2,2,2,0,62571.36
HH_0091087,marconi-2,2,2,2,78019.66
HH_0091088,marconi-2,2,2,0,15369.21
HH_0091089,marconi-2,2,2,1,35441.66
HH_0091090,marconi-2,2,2,0,55905.63
HH_0091091,marconi-2,2,2,1,100737.73999999999
HH_0091092,marconi-2,2,2,2,65191.7
HH_0091093,marconi-2,2,2,2,61775.8
HH_0091094,marconi-2,2,2,1,33049.25
HH_0091095,marconi-2,2,2,1,76971.45999999999
HH_0091096,marconi-2,2,2,0,25873.51
HH_0091097,marconi-2,2,2,1,66534.09
HH_0091098,marconi-2,2,2,1,48394.42
HH_0091099,marconi-2,2,2,1,53921.92999999999
HH_0091100,marconi-2,2,2,1,76090.76
HH_0091101,marconi-2,2,2,1,79524.04
HH_0091102,marconi-2,2,2,1,64562.25
HH_0091103,marconi-2,2,2,1,56732.07
HH_0091104,marconi-2,2,2,1,73291.18
HH_0091105,marconi-2,2,2,1,86710.81
HH_0091106,marconi-2,2,2,1,74324.81
HH_0091107,marconi-2,2,2,1,46576.84
HH_0091108,marconi-2,2,2,1,66055.44
HH_0091109,marconi-2,2,2,0,54455.37
HH_0091110,marconi-2,2,2,1,87955.36
HH_0091111,marconi-2,2,2,1,72857.57
HH_0091112,marconi-2,2,2,1,32735.25
HH_0091113,marconi-2,2,2,1,76658.44
HH_0091114,marconi-2,2,2,1,46538.78
HH_0091115,marconi-2,2,2,2,56796.89
HH_0091116,marconi-2,2,2,1,35943.75
HH_0091117,marconi-2,2,2,1,38240.84
HH_0091118,marconi-2,2,2,1,67177.69
HH_0091119,marconi-2,2,2,2,59730.63
HH_0091120,marconi-2,2,2,1,37085.88
HH_0091121,marconi-2,2,2,1,53791.93
HH_0091122,marconi-2,2,2,2,78254.32
HH_0091123,marconi-2,2,2,2,68700.98
HH_0091124,marconi-2,2,2,0,40864.7
HH_0091125,marconi-2,2,2,0,50701.95
HH_0091126,marconi-2,2,2,1,58025.7
HH_0091127,marconi-2,2,2,0,49665.47
HH_0091128,marconi-2,2,2,1,33267.71
HH_0091129,marconi-2,2,2,2,92432.69
HH_0091130,marconi-2,2,2,2,58201.72
HH_0091131,marconi-2,2,2,1,43643.3
HH_0091132,marconi-2,2,2,0,19859.05
HH_0091133,marconi-2,2,2,0,29273.48
HH_0091134,marconi-2,2,2,1,34456.58
HH_0091135,marconi-2,2,2,0,67715.89
HH_0091136,marconi-2,2,2,1,36076.06
HH_0091137,marconi-2,2,2,1,87322.94
HH_0091138,marconi-2,2,2,1,44535.89
HH_0091139,marconi-2,2,2,1,36598.93
HH_0091140,marconi-2,2,2,1,38639.56
HH_0091141,marconi-2,2,2,1,30926.48
HH_0091142,marconi-2,2,2,1,65454.79
HH_0091143,marconi-2,2,2,0,20584.35
HH_0091144,marconi-2,2,2,0,49382.51
HH_0091145,marconi-2,2,2,0,60501.91
HH_0091146,marconi-2,2,2,1,78907.5
HH_0091147,marconi-2,2,2,1,44458.25
HH_0091148,marconi-2,2,2,1,75496.54000000001
HH_0091149,marconi-2,2,2,0,18181.03
HH_0091150,marconi-2,2,2,1,70837.72
HH_0091151,marconi-2,2,2,1,41983.0
HH_0091152,marconi-2,2,2,1,38797.229999999996
HH_0091153,marconi-2,2,2,1,70460.96
HH_0091154,marconi-2,2,2,0,70935.87
HH_0091155,marconi-2,2,2,0,49169.049999999996
HH_0091156,marconi-2,2,2,1,49767.44
HH_0091157,marconi-2,2,2,1,55049.92999999999
HH_0091158,marconi-2,2,2,1,40365.43
HH_0091159,marconi-2,2,2,2,65541.9
HH_0091160,marconi-2,2,2,1,85736.15
HH_0091161,marconi-2,2,2,2,50798.61
HH_0091162,marconi-2,2,2,0,27708.199999999997
HH_0091163,marconi-2,2,2,1,41584.35
HH_0091164,marconi-2,2,2,1,85762.82
HH_0091165,marconi-2,2,2,1,62548.770000000004
HH_0091166,marconi-2,2,2,1,52821.979999999996
HH_0091167,marconi-2,2,2,1,52077.66
HH_0091168,marconi-2,2,2,0,46665.46
HH_0091169,marconi-2,2,2,1,62553.98
HH_0091170,marconi-2,2,2,1,0.0
HH_0091171,marconi-2,2,2,1,41230.27
HH_0091172,marconi-2,2,2,1,73385.62
HH_0091173,marconi-2,2,2,1,23407.31
HH_0091174,marconi-2,2,2,0,55053.78
HH_0091175,marconi-2,2,2,1,106081.54
HH_0091176,marconi-2,2,2,1,48215.590000000004
HH_0091177,marconi-2,2,2,1,49186.28
HH_0091178,marconi-2,2,2,1,63417.479999999996
HH_0091179,marconi-2,2,2,1,26505.05
HH_0091180,marconi-2,2,2,2,83565.48999999999
HH_0091181,marconi-2,2,2,2,78097.73
HH_0091182,marconi-2,2,2,1,75569.78
HH_0091183,marconi-2,2,2,1,58229.89
HH_0091184,marconi-2,2,2,1,65849.74
HH_0091185,marconi-2,2,2,1,50258.74
HH_0091186,marconi-2,2,2,1,64757.020000000004
HH_0091187,marconi-2,2,2,1,55722.509999999995
HH_0091188,marconi-2,2,2,0,48151.740000000005
HH_0091189,marconi-2,2,2,1,73355.4
HH_0091190,marconi-2,2,2,1,78077.51000000001
HH_0091191,marconi-2,2,2,1,56454.899999999994
HH_0091192,marconi-2,2,2,1,42559.979999999996
HH_0091193,marconi-2,2,2,2,60213.14
HH_0091194,marconi-2,2,2,1,62550.03
HH_0091195,marconi-2,2,2,2,72390.33
HH_0091196,marconi-2,2,2,1,56524.7
HH_0091197,marconi-2,2,2,2,59718.84
HH_0091198,marconi-2,2,2,1,37913.369999999995
HH_0091199,marconi-2,2,2,0,67653.29000000001
HH_0091200,marconi-2,2,2,1,81801.68
HH_0091201,marconi-2,2,2,1,77674.02
HH_0091202,marconi-2,2,2,1,28810.76
HH_0091203,marconi-2,2,2,1,43718.24
HH_0091204,marconi-2,2,2,1,47562.08
HH_0091205,marconi-2,2,2,1,59061.97
HH_0091206,marconi-2,2,2,2,62677.65
HH_0091207,marconi-2,2,2,1,36999.29
HH_0091208,marconi-2,2,2,1,50359.98
HH_0091209,marconi-2,2,2,1,34654.42
HH_0091210,marconi-2,2,2,2,51268.24
HH_0091211,marconi-2,2,2,1,35456.61
HH_0091212,marconi-2,2,2,1,95128.67
HH_0091213,marconi-2,2,2,2,66969.0
HH_0091214,marconi-2,2,2,2,67692.03
HH_0091215,marconi-2,2,2,1,63262.14
HH_0091216,marconi-2,2,2,1,39624.3
HH_0091217,marconi-2,2,2,1,60755.65
HH_0091218,marconi-2,2,2,1,67133.37
HH_0091219,marconi-2,2,2,1,83744.72
HH_0091220,marconi-2,2,2,0,56619.6
HH_0091221,marconi-2,2,2,1,35658.31
HH_0091222,marconi-2,2,2,1,59030.66
HH_0091223,marconi-2,2,2,0,47545.68
HH_0091224,marconi-2,2,2,1,80391.91
HH_0091225,marconi-2,2,2,1,31605.34
HH_0091226,marconi-2,2,2,1,45385.17
HH_0091227,marconi-2,2,2,2,65332.11
HH_0091228,marconi-2,2,2,2,59748.659999999996
HH_0091229,marconi-2,2,2,1,73939.26999999999
HH_0091230,marconi-2,2,2,0,0.0
HH_0091231,marconi-2,2,2,1,62549.51
HH_0091232,marconi-2,2,2,1,47050.69
HH_0091233,marconi-2,2,2,2,67027.48999999999
HH_0091234,marconi-2,2,2,2,54789.74
HH_0091235,marconi-2,2,2,2,63630.78
HH_0091236,marconi-2,2,2,0,73105.85
HH_0091237,marconi-2,2,2,1,50930.1
HH_0091238,marconi-2,2,2,1,48544.58
HH_0091239,marconi-2,2,2,1,69558.08
HH_0091240,marconi-2,2,2,0,87072.73000000001
HH_0091241,marconi-2,2,2,1,64245.0
HH_0091242,marconi-2,2,2,1,61120.49
HH_0091243,marconi-2,2,2,1,57974.72
HH_0091244,marconi-2,2,2,1,53729.6
HH_0091245,marconi-2,2,2,1,82729.07
HH_0091246,marconi-2,2,2,1,35920.63
HH_0091247,marconi-2,2,2,2,81493.23999999999
HH_0091248,marconi-2,2,2,1,72164.79000000001
HH_0091249,marconi-2,2,2,1,60480.58
HH_0091250,marconi-2,2,2,1,37630.02
HH_0091251,marconi-2,2,2,0,49046.020000000004
HH_0091252,marconi-2,2,2,1,59268.15
HH_0091253,marconi-2,2,2,1,65114.25
HH_0091254,marconi-2,2,2,1,66894.3
HH_0091255,marconi-2,2,2,1,89316.54000000001
HH_0091256,marconi-2,2,2,2,59191.89
HH_0091257,marconi-2,2,2,1,67915.94
HH_0091258,marconi-2,2,2,1,44524.92
HH_0091259,marconi-2,2,2,2,58764.11
HH_0091260,marconi-2,2,2,1,31196.46
HH_0091261,marconi-2,2,2,1,40516.229999999996
HH_0091262,marconi-2,2,2,1,51659.0
HH_0091263,marconi-2,2,2,1,83307.03
HH_0091264,marconi-2,2,2,1,71789.58
HH_0091265,marconi-2,2,2,0,0.0
HH_0091266,marconi-2,2,2,1,67828.67
HH_0091267,marconi-2,2,2,0,61988.82000000001
HH_0091268,marconi-2,2,2,0,67363.89
HH_0091269,marconi-2,2,2,1,84379.45
HH_0091270,marconi-2,2,2,1,58616.59
HH_0091271,marconi-2,2,2,1,73845.91
HH_0091272,marconi-2,2,2,0,49500.94
HH_0091273,marconi-2,2,2,1,33974.07
HH_0091274,marconi-2,2,2,1,50728.369999999995
HH_0091275,marconi-2,2,2,2,67723.38
HH_0091276,marconi-2,2,2,2,69408.23
HH_0091277,marconi-2,2,2,1,81554.45
HH_0091278,marconi-2,2,2,0,38809.740000000005
HH_0091279,marconi-2,2,2,1,60090.42999999999
HH_0091280,marconi-2,2,2,2,60660.07000000001
HH_0091281,marconi-2,2,2,1,0.0
HH_0091282,marconi-2,2,2,1,67506.42
HH_0091283,marconi-2,2,2,1,47973.5
HH_0091284,marconi-2,2,2,1,43441.58
HH_0091285,marconi-2,2,2,1,58774.520000000004
HH_0091286,marconi-2,2,2,1,58417.41
HH_0091287,marconi-2,2,2,1,47953.74
HH_0091288,marconi-2,2,2,1,71508.58
HH_0091289,marconi-2,2,2,2,77841.02
HH_0091290,marconi-2,2,2,0,0.0
HH_0091291,marconi-2,2,2,2,72586.4
HH_0091292,marconi-2,2,2,1,48757.83
HH_0091293,marconi-2,2,2,1,48920.21000000001
HH_0091294,marconi-2,2,2,0,42506.34
HH_0091295,marconi-2,2,2,1,42042.86
HH_0091296,marconi-2,2,2,2,77078.02
HH_0091297,marconi-2,2,2,1,40272.6
HH_0091298,marconi-2,2,2,1,46968.86
HH_0091299,marconi-2,2,2,1,80697.13
HH_0091300,marconi-2,2,2,1,33031.6
HH_0091301,marconi-2,2,2,0,0.0
HH_0091302,marconi-2,2,2,1,37847.98
HH_0091303,marconi-2,2,2,2,83914.48999999999
HH_0091304,marconi-2,2,2,1,69797.87
HH_0091305,marconi-2,2,2,0,20561.16
HH_0091306,marconi-2,2,2,2,59071.369999999995
HH_0091307,marconi-2,2,2,1,49896.47
HH_0091308,marconi-2,2,2,1,36271.61
HH_0091309,marconi-2,2,2,0,40663.92
HH_0091310,marconi-2,2,2,1,60078.119999999995
HH_0091311,marconi-2,2,2,1,40020.08
HH_0091312,marconi-2,2,2,0,54908.600000000006
HH_0091313,marconi-2,2,2,1,34727.68
HH_0091314,marconi-2,2,2,2,63655.31
HH_0091315,marconi-2,2,2,1,56334.94
HH_0091316,marconi-2,2,2,1,0.0
HH_0091317,marconi-2,2,2,1,25245.1
HH_0091318,marconi-2,2,2,2,79072.63
HH_0091319,marconi-2,2,2,0,43437.8
HH_0091320,marconi-2,2,2,2,67086.67
HH_0091321,marconi-2,2,2,1,46926.85
HH_0091322,marconi-2,2,2,0,38742.85
HH_0091323,marconi-2,2,2,0,72060.70999999999
HH_0091324,marconi-2,2,2,1,36060.97
HH_0091325,marconi-2,2,2,2,89322.59
HH_0091326,marconi-2,2,2,2,60299.93
HH_0091327,marconi-2,2,2,1,63802.439999999995
HH_0091328,marconi-2,2,2,2,78980.69
HH_0091329,marconi-2,2,2,0,41547.25
HH_0091330,marconi-2,2,2,1,22745.83
HH_0091331,marconi-2,2,2,1,42038.12
HH_0091332,marconi-2,2,2,1,75447.53
HH_0091333,marconi-2,2,2,1,45377.54
HH_0091334,marconi-2,2,2,2,82276.26000000001
HH_0091335,marconi-2,2,2,0,67251.89
HH_0091336,marconi-2,2,2,1,45710.979999999996
HH_0091337,marconi-2,2,2,1,68628.25
HH_0091338,marconi-2,2,2,0,0.0
HH_0091339,marconi-2,2,2,1,35840.56
HH_0091340,marconi-2,2,2,0,34646.869999999995
HH_0091341,marconi-2,2,2,2,50652.73
HH_0091342,marconi-2,2,2,1,57279.87
HH_0091343,marconi-2,2,2,1,62604.6
HH_0091344,marconi-2,2,2,1,70580.65
HH_0091345,marconi-2,2,2,1,79398.87
HH_0091346,marconi-2,2,2,1,32310.4
HH_0091347,marconi-2,2,2,0,36637.04
HH_0091348,marconi-2,2,2,1,76532.59
HH_0091349,marconi-2,2,2,1,63708.869999999995
HH_0091350,marconi-2,2,2,1,100369.20000000001
HH_0091351,marconi-2,2,2,0,20411.58
HH_0091352,marconi-2,2,2,1,68448.24
HH_0091353,marconi-2,2,2,1,54694.8
HH_0091354,marconi-2,2,2,0,13632.4
HH_0091355,marconi-2,2,2,1,55482.44
HH_0091356,marconi-2,2,2,0,36075.36
HH_0091357,marconi-2,2,2,1,54110.009999999995
HH_0091358,marconi-2,2,2,1,77603.68
HH_0091359,marconi-2,2,2,1,57788.06
HH_0091360,marconi-2,2,2,1,57642.97
HH_0091361,marconi-2,2,2,2,54216.479999999996
HH_0091362,marconi-2,2,2,1,72070.04000000001
HH_0091363,marconi-2,2,2,0,20334.67
HH_0091364,marconi-2,2,2,1,45362.89
HH_0091365,marconi-2,2,2,2,62455.75
HH_0091366,marconi-2,2,2,1,52530.399999999994
HH_0091367,marconi-2,2,2,1,70285.45999999999
HH_0091368,marconi-2,2,2,1,38694.12
HH_0091369,marconi-2,2,2,1,28018.42
HH_0091370,marconi-2,2,2,1,54976.979999999996
HH_0091371,marconi-2,2,2,1,76411.06
HH_0091372,marconi-2,2,2,2,56127.850000000006
HH_0091373,marconi-2,2,2,2,57983.850000000006
HH_0091374,marconi-2,2,2,1,78578.26999999999
HH_0091375,marconi-2,2,2,1,53923.520000000004
HH_0091376,marconi-2,2,2,1,47879.93000000001
HH_0091377,marconi-2,2,2,0,46865.26
HH_0091378,marconi-2,2,2,0,66332.19
HH_0091379,marconi-2,2,2,2,55915.18
HH_0091380,marconi-2,2,2,2,66368.45000000001
HH_0091381,marconi-2,2,2,1,53149.950000000004
HH_0091382,marconi-2,2,2,2,61845.28999999999
HH_0091383,marconi-2,2,2,1,81420.47
HH_0091384,marconi-2,2,2,1,72413.62
HH_0091385,marconi-2,2,2,1,34696.15
HH_0091386,marconi-2,2,2,0,63880.119999999995
HH_0091387,marconi-2,2,2,0,23008.8
HH_0091388,marconi-2,2,2,2,83646.62
HH_0091389,marconi-2,2,2,0,74179.03
HH_0091390,marconi-2,2,2,1,44463.899999999994
HH_0091391,marconi-2,2,2,0,0.0
HH_0091392,marconi-2,2,2,1,63220.090000000004
HH_0091393,marconi-2,2,2,1,38713.68
HH_0091394,marconi-2,2,2,1,43718.57
HH_0091395,marconi-2,2,2,1,41226.07
HH_0091396,marconi-2,2,2,0,29973.15
HH_0091397,marconi-2,2,2,0,49293.25
HH_0091398,marconi-2,2,2,1,46853.990000000005
HH_0091399,marconi-2,2,2,2,66884.81
HH_0091400,marconi-2,2,2,2,88407.07
HH_0091401,marconi-2,2,2,1,71424.18
HH_0091402,marconi-2,2,2,1,71645.88
HH_0091403,marconi-2,2,2,1,48094.92
HH_0091404,marconi-2,2,2,0,26537.629999999997
HH_0091405,marconi-2,2,2,1,40409.29
HH_0091406,marconi-2,2,2,1,37055.479999999996
HH_0091407,marconi-2,2,2,2,76002.61
HH_0091408,marconi-2,2,2,1,35631.39
HH_0091409,marconi-2,2,2,1,40859.27
HH_0091410,marconi-2,2,2,1,75157.06
HH_0091411,marconi-2,2,2,2,52210.19
HH_0091412,marconi-2,2,2,1,79989.45
HH_0091413,marconi-2,2,2,1,46916.630000000005
HH_0091414,marconi-2,2,2,1,51706.91
HH_0091415,marconi-2,2,2,1,55350.93
HH_0091416,marconi-2,2,2,2,71142.8
HH_0091417,marconi-2,2,2,2,58897.880000000005
HH_0091418,marconi-2,2,2,1,75032.59
HH_0091419,marconi-2,2,2,0,37168.06
HH_0091420,marconi-2,2,2,2,82360.54
HH_0091421,marconi-2,2,2,1,33707.740000000005
HH_0091422,marconi-2,2,2,1,64214.34
HH_0091423,marconi-2,2,2,1,41170.979999999996
HH_0091424,marconi-2,2,2,1,32846.31
HH_0091425,marconi-2,2,2,1,52993.26
HH_0091426,marconi-2,2,2,1,103167.20999999999
HH_0091427,marconi-2,2,2,1,75787.14
HH_0091428,marconi-2,2,2,1,38377.29
HH_0091429,marconi-2,3,3,1,39137.06
HH_0091430,marconi-2,3,3,3,108984.88
HH_0091431,marconi-2,4,4,1,84494.48999999999
HH_0091432,marconi-2,3,3,1,47927.7
HH_0091433,marconi-2,3,3,1,86194.74
HH_0091434,marconi-2,3,3,3,73135.26999999999
HH_0091435,marconi-2,3,3,1,48530.08
HH_0091436,marconi-2,3,3,2,82595.8
HH_0091437,marconi-2,3,3,2,81920.76
HH_0091438,marconi-2,3,3,2,129543.76999999999
HH_0091439,marconi-2,3,3,1,48640.21
HH_0091440,marconi-2,3,3,2,66969.55
HH_0091441,marconi-2,3,3,0,87667.05
HH_0091442,marconi-2,3,3,2,86849.59
HH_0091443,marconi-2,3,3,1,93357.09
HH_0091444,marconi-2,3,3,1,66494.98000000001
HH_0091445,marconi-2,3,3,1,91896.17
HH_0091446,marconi-2,3,3,0,75518.45
HH_0091447,marconi-2,3,3,1,67553.79000000001
HH_0091448,marconi-2,3,3,2,103154.42
HH_0091449,marconi-2,3,3,1,115947.03
