area_id,area_name,quartiere_name,zona_name,sex,age_group,citizenship,population
17,Piazza dell'Unita',Navile,Bolognina,Femmine,55-64,Italiana,616
18,San Savino,Navile,Corticella,Femmine,02 e prima,Straniera,22
19,Savena Abbandonato,Navile,Corticella,Femmine,25-34,Straniera,2
19,Savena Abbandonato,Navile,Corticella,Femmine,55-64,Straniera,7
19,Savena Abbandonato,Navile,Corticella,Maschi,25-34,Straniera,13
20,Croce Coperta,Navile,Corticella,Femmine,02 e prima,Italiana,31
20,Croce Coperta,Navile,Corticella,Femmine,35-44,Straniera,125
20,Croce Coperta,Navile,Corticella,Femmine,45-54,Straniera,100
20,Croce Coperta,Navile,Corticella,Femmine,65 e oltre,Straniera,54
21,Mulino del Gomito,Navile,Corticella,Femmine,65 e oltre,Straniera,8
21,Mulino del Gomito,Navile,Corticella,Maschi,03-05,Straniera,5
21,Mulino del Gomito,Navile,Corticella,Maschi,06-14,Italiana,12
21,Mulino del Gomito,Navile,Corticella,Maschi,06-14,Straniera,11
21,Mulino del Gomito,Navile,Corticella,Maschi,25-34,Italiana,35
21,Mulino del Gomito,Navile,Corticella,Maschi,65 e oltre,Straniera,8
22,La Dozza,Navile,Corticella,Femmine,03-05,Straniera,2
22,La Dozza,Navile,Corticella,Maschi,03-05,Italiana,16
22,La Dozza,Navile,Corticella,Maschi,55-64,Italiana,127
24,La Noce,Navile,Lame,Femmine,35-44,Straniera,26
24,La Noce,Navile,Lame,Maschi,15-24,Italiana,64
24,La Noce,Navile,Lame,Maschi,65 e oltre,Italiana,170
25,Tiro A Segno,Navile,Lame,Femmine,25-34,Straniera,1
25,Tiro A Segno,Navile,Lame,Maschi,15-24,Italiana,11
25,Tiro A Segno,Navile,Lame,Maschi,35-44,Straniera,3
26,Pescarola,Navile,Lame,Maschi,55-64,Straniera,34
27,Lazzaretto,Navile,Lame,Femmine,06-14,Italiana,31
27,Lazzaretto,Navile,Lame,Femmine,25-34,Straniera,3
27,Lazzaretto,Navile,Lame,Femmine,65 e oltre,Italiana,40
27,Lazzaretto,Navile,Lame,Maschi,06-14,Straniera,8
27,Lazzaretto,Navile,Lame,Maschi,55-64,Straniera,13
27,Lazzaretto,Navile,Lame,Maschi,65 e oltre,Straniera,5
28,Beverara,Navile,Lame,Femmine,25-34,Italiana,125
28,Beverara,Navile,Lame,Femmine,55-64,Straniera,81
29,Marconi-2,Porto - Saragozza,Marconi,Maschi,03-05,Straniera,9
30,Marconi-1,Porto - Saragozza,Marconi,Femmine,65 e oltre,Italiana,307
31,Prati di Caprara-Ospedale Maggiore,Porto - Saragozza,Saffi,Femmine,15-24,Straniera,4
32,Scalo Ravone,Porto - Saragozza,Saffi,Femmine,02 e prima,Italiana,2
33,Zanardi,Porto - Saragozza,Saffi,Maschi,03-05,Straniera,14
33,Zanardi,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,51
34,Velodromo,Porto - Saragozza,Saffi,Maschi,55-64,Straniera,30
34,Velodromo,Porto - Saragozza,Saffi,Maschi,65 e oltre,Italiana,521
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Femmine,45-54,Italiana,371
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Maschi,06-14,Italiana,138
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Maschi,15-24,Straniera,29
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Femmine,06-14,Straniera,92
37,Battindarno,Borgo Panigale - Reno,Barca,Femmine,06-14,Italiana,241
37,Battindarno,Borgo Panigale - Reno,Barca,Maschi,03-05,Straniera,25
38,Canale di Reno,Borgo Panigale - Reno,Barca,Femmine,15-24,Straniera,25
38,Canale di Reno,Borgo Panigale - Reno,Barca,Femmine,55-64,Italiana,460
39,Agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,15-24,Italiana,136
39,Agucchi,Borgo Panigale - Reno,Santa Viola,Femmine,65 e oltre,Italiana,514
39,Agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,35-44,Italiana,244
40,Emilia Ponente,Borgo Panigale - Reno,Santa Viola,Femmine,55-64,Italiana,583
40,Emilia Ponente,Borgo Panigale - Reno,Santa Viola,Maschi,25-34,Italiana,181
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,8
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,29
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,56
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Maschi,35-44,Straniera,12
42,Fiera,San Donato - San Vitale,San Donato,Maschi,45-54,Italiana,3
43,San Donnino,San Donato - San Vitale,San Donato,Femmine,06-14,Italiana,89
43,San Donnino,San Donato - San Vitale,San Donato,Femmine,06-14,Straniera,17
43,San Donnino,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,161
43,San Donnino,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Italiana,457
43,San Donnino,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,23
43,San Donnino,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Italiana,332
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,94
44,Pilastro,San Donato - San Vitale,San Donato,Maschi,02 e prima,Italiana,47
45,CAAB,San Donato - San Vitale,San Donato,Femmine,45-54,Straniera,7
45,CAAB,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,18
47,Via del Lavoro,San Donato - San Vitale,San Donato,Maschi,35-44,Straniera,179
48,Michelino,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,60
48,Michelino,San Donato - San Vitale,San Donato,Maschi,02 e prima,Italiana,43
49,Via Mondo,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,214
49,Via Mondo,San Donato - San Vitale,San Donato,Maschi,03-05,Straniera,23
50,Osservanza,Santo Stefano,Colli,Femmine,35-44,Straniera,44
50,Osservanza,Santo Stefano,Colli,Femmine,45-54,Italiana,312
50,Osservanza,Santo Stefano,Colli,Maschi,02 e prima,Italiana,40
50,Osservanza,Santo Stefano,Colli,Maschi,06-14,Straniera,7
50,Osservanza,Santo Stefano,Colli,Maschi,65 e oltre,Italiana,490
51,San Michele in Bosco,Santo Stefano,Colli,Femmine,06-14,Italiana,121
51,San Michele in Bosco,Santo Stefano,Colli,Maschi,03-05,Italiana,30
52,Paderno,Santo Stefano,Colli,Maschi,06-14,Italiana,50
52,Paderno,Santo Stefano,Colli,Maschi,06-14,Straniera,11
52,Paderno,Santo Stefano,Colli,Maschi,45-54,Italiana,97
53,Galvani-1,Santo Stefano,Galvani,Femmine,02 e prima,Italiana,12
53,Galvani-1,Santo Stefano,Galvani,Femmine,45-54,Italiana,111
53,Galvani-1,Santo Stefano,Galvani,Maschi,03-05,Italiana,10
53,Galvani-1,Santo Stefano,Galvani,Maschi,35-44,Italiana,86
54,Galvani-2,Santo Stefano,Galvani,Maschi,25-34,Italiana,292
54,Galvani-2,Santo Stefano,Galvani,Maschi,25-34,Straniera,74
56,Mezzofanti,Santo Stefano,Murri,Femmine,25-34,Straniera,29
56,Mezzofanti,Santo Stefano,Murri,Maschi,02 e prima,Italiana,55
56,Mezzofanti,Santo Stefano,Murri,Maschi,35-44,Italiana,344
57,Siepelunga,Santo Stefano,Murri,Femmine,25-34,Straniera,17
57,Siepelunga,Santo Stefano,Murri,Maschi,65 e oltre,Italiana,514
58,Dagnini,Santo Stefano,Murri,Femmine,55-64,Straniera,108
58,Dagnini,Santo Stefano,Murri,Maschi,02 e prima,Italiana,90
58,Dagnini,Santo Stefano,Murri,Maschi,02 e prima,Straniera,9
59,Chiesanuova,Santo Stefano,Murri,Femmine,55-64,Italiana,499
59,Chiesanuova,Santo Stefano,Murri,Maschi,15-24,Straniera,30
59,Chiesanuova,Santo Stefano,Murri,Maschi,25-34,Italiana,171
59,Chiesanuova,Santo Stefano,Murri,Maschi,55-64,Italiana,423
60,Irnerio-1,Santo Stefano,Irnerio,Femmine,25-34,Italiana,111
60,Irnerio-1,Santo Stefano,Irnerio,Femmine,25-34,Italiana,116
60,Irnerio-1,Santo Stefano,Irnerio,Femmine,55-64,Italiana,270
60,Irnerio-1,Santo Stefano,Irnerio,Femmine,55-64,Straniera,38
61,Irnerio-2,Santo Stefano,Irnerio,Femmine,55-64,Straniera,90
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,35-44,Straniera,181
62,Cirenaica,San Donato - San Vitale,San Vitale,Femmine,06-14,Italiana,226
62,Cirenaica,San Donato - San Vitale,San Vitale,Maschi,06-14,Italiana,253
63,Scandellara,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,4
63,Scandellara,San Donato - San Vitale,San Vitale,Femmine,45-54,Italiana,63
63,Scandellara,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,1
63,Scandellara,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,3
63,Scandellara,San Donato - San Vitale,San Vitale,Maschi,45-54,Straniera,1
64,Via Larga,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,9
65,Roveri,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,32
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,15-24,Straniera,191
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,25-34,Italiana,16
65,Roveri,San Donato - San Vitale,San Vitale,Maschi,25-34,Straniera,112
66,Ospedale Sant'Orsola,San Donato - San Vitale,San Vitale,Femmine,25-34,Italiana,5
66,Ospedale Sant'Orsola,San Donato - San Vitale,San Vitale,Femmine,55-64,Italiana,2
67,Mengoli,San Donato - San Vitale,San Vitale,Femmine,15-24,Italiana,343
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,25-34,Straniera,66
68,Guelfa,San Donato - San Vitale,San Vitale,Femmine,45-54,Straniera,104
68,Guelfa,San Donato - San Vitale,San Vitale,Maschi,15-24,Straniera,77
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Femmine,15-24,Straniera,43
69,Croce del Biacco,San Donato - San Vitale,San Vitale,Femmine,65 e oltre,Italiana,447
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Maschi,06-14,Straniera,2
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Maschi,35-44,Italiana,15
70,Stradelli Guelfi,San Donato - San Vitale,San Vitale,Maschi,55-64,Italiana,26
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Italiana,145
71,Stadio-Meloncello,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Italiana,213
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,86
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,106
72,XXI Aprile,Porto - Saragozza,Costa Saragozza,Maschi,03-05,Italiana,104
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,15-24,Italiana,255
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,24
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,06-14,Straniera,14
73,San Giuseppe,Porto - Saragozza,Costa Saragozza,Maschi,35-44,Straniera,40
74,Ravone,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Italiana,24
74,Ravone,Porto - Saragozza,Costa Saragozza,Femmine,45-54,Italiana,100
74,Ravone,Porto - Saragozza,Costa Saragozza,Femmine,65 e oltre,Straniera,9
76,San Luca,Porto - Saragozza,Costa Saragozza,Femmine,06-14,Straniera,2
76,San Luca,Porto - Saragozza,Costa Saragozza,Femmine,25-34,Straniera,2
76,San Luca,Porto - Saragozza,Costa Saragozza,Femmine,35-44,Straniera,12
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,06-14,Straniera,31
77,Malpighi-2,Porto - Saragozza,Malpighi,Femmine,15-24,Italiana,302
77,Malpighi-2,Porto - Saragozza,Malpighi,Maschi,03-05,Straniera,10
77,Malpighi-2,Porto - Saragozza,Malpighi,Maschi,15-24,Italiana,308
78,Malpighi-1,Porto - Saragozza,Malpighi,Maschi,25-34,Italiana,47
78,Malpighi-1,Porto - Saragozza,Malpighi,Maschi,45-54,Italiana,110
79,Fossolo,Savena,Mazzini,Femmine,02 e prima,Straniera,5
79,Fossolo,Savena,Mazzini,Femmine,65 e oltre,Straniera,66
79,Fossolo,Savena,Mazzini,Maschi,15-24,Italiana,355
79,Fossolo,Savena,Mazzini,Maschi,25-34,Straniera,33
82,Pontevecchio,Savena,Mazzini,Femmine,02 e prima,Straniera,16
82,Pontevecchio,Savena,Mazzini,Femmine,03-05,Italiana,44
82,Pontevecchio,Savena,Mazzini,Femmine,45-54,Straniera,81
82,Pontevecchio,Savena,Mazzini,Maschi,45-54,Italiana,308
82,Pontevecchio,Savena,Mazzini,Maschi,65 e oltre,Italiana,392
83,Bitone,Savena,Mazzini,Maschi,15-24,Italiana,329
84,Cavedone,Savena,Mazzini,Femmine,15-24,Straniera,25
84,Cavedone,Savena,Mazzini,Femmine,25-34,Italiana,59
85,Via Arno,Savena,Mazzini,Femmine,15-24,Italiana,245
85,Via Arno,Savena,Mazzini,Femmine,45-54,Italiana,462
85,Via Arno,Savena,Mazzini,Femmine,45-54,Straniera,73
85,Via Arno,Savena,Mazzini,Maschi,35-44,Straniera,60
85,Via Arno,Savena,Mazzini,Maschi,65 e oltre,Straniera,22
86,Ospedale Bellaria,Savena,Mazzini,Femmine,25-34,Straniera,2
86,Ospedale Bellaria,Savena,Mazzini,Femmine,45-54,Straniera,1
86,Ospedale Bellaria,Savena,Mazzini,Femmine,65 e oltre,Italiana,49
87,Monte Donato,Savena,San Ruffillo,Femmine,02 e prima,Italiana,10
87,Monte Donato,Savena,San Ruffillo,Femmine,06-14,Italiana,47
87,Monte Donato,Savena,San Ruffillo,Femmine,25-34,Italiana,25
87,Monte Donato,Savena,San Ruffillo,Maschi,02 e prima,Italiana,11
88,Via Toscana,Savena,San Ruffillo,Femmine,03-05,Italiana,100
88,Via Toscana,Savena,San Ruffillo,Femmine,35-44,Straniera,151
88,Via Toscana,Savena,San Ruffillo,Femmine,55-64,Straniera,135
88,Via Toscana,Savena,San Ruffillo,Maschi,03-05,Italiana,91
89,Corelli,Savena,San Ruffillo,Femmine,25-34,Italiana,155
89,Corelli,Savena,San Ruffillo,Femmine,25-34,Straniera,70
89,Corelli,Savena,San Ruffillo,Femmine,35-44,Straniera,143
89,Corelli,Savena,San Ruffillo,Femmine,45-54,Straniera,149
89,Corelli,Savena,San Ruffillo,Maschi,02 e prima,Italiana,73
89,Corelli,Savena,San Ruffillo,Maschi,03-05,Straniera,16
89,Corelli,Savena,San Ruffillo,Maschi,25-34,Straniera,44
90,Ponte Savena-La Bastia,Savena,San Ruffillo,Femmine,06-14,Italiana,40
90,Ponte Savena-La Bastia,Savena,San Ruffillo,Maschi,65 e oltre,Straniera,2
99,non indicata,Senza fissa dimora,Senza fissa dimora,Maschi,03-05,Straniera,4
99,non indicata,Senza fissa dimora,Senza fissa dimora,Maschi,35-44,Italiana,39
99,non indicata,Senza fissa dimora,Senza fissa dimora,Maschi,35-44,Straniera,47
12,Caserme Rosse-Manifattura,Navile,Bolognina,Maschi,06-14,Straniera,28
13,CNR,Navile,Bolognina,Femmine,15-24,Italiana,3
13,CNR,Navile,Bolognina,Maschi,45-54,Italiana,1
14,Arcoveggio,Navile,Bolognina,Femmine,06-14,Italiana,230
14,Arcoveggio,Navile,Bolognina,Femmine,55-64,Italiana,626
15,Via Ferrarese,Navile,Bolognina,Femmine,02 e prima,Straniera,31
15,Via Ferrarese,Navile,Bolognina,Femmine,06-14,Italiana,237
15,Via Ferrarese,Navile,Bolognina,Maschi,06-14,Italiana,266
15,Via Ferrarese,Navile,Bolognina,Maschi,45-54,Straniera,264
15,Via Ferrarese,Navile,Bolognina,Maschi,65 e oltre,Italiana,877
16,Ex Mercato Ortofrutticolo,Navile,Bolognina,Maschi,06-14,Straniera,20
17,Piazza dell'Unita',Navile,Bolognina,Femmine,25-34,Italiana,322
17,Piazza dell'Unita',Navile,Bolognina,Maschi,25-34,Italiana,331
18,San Savino,Navile,Corticella,Maschi,25-34,Straniera,68
18,San Savino,Navile,Corticella,Maschi,55-64,Straniera,70
19,Savena Abbandonato,Navile,Corticella,Maschi,03-05,Straniera,2
20,Croce Coperta,Navile,Corticella,Maschi,45-54,Italiana,338
22,La Dozza,Navile,Corticella,Maschi,35-44,Italiana,52
23,Laghetti del Rosario,Navile,Lame,Femmine,03-05,Italiana,4
23,Laghetti del Rosario,Navile,Lame,Femmine,25-34,Italiana,16
24,La Noce,Navile,Lame,Maschi,25-34,Italiana,45
25,Tiro A Segno,Navile,Lame,Femmine,06-14,Italiana,5
25,Tiro A Segno,Navile,Lame,Maschi,25-34,Italiana,3
26,Pescarola,Navile,Lame,Femmine,06-14,Italiana,137
26,Pescarola,Navile,Lame,Femmine,65 e oltre,Italiana,702
27,Lazzaretto,Navile,Lame,Femmine,55-64,Straniera,9
27,Lazzaretto,Navile,Lame,Maschi,15-24,Straniera,10
28,Beverara,Navile,Lame,Femmine,65 e oltre,Straniera,66
28,Beverara,Navile,Lame,Maschi,06-14,Italiana,163
28,Beverara,Navile,Lame,Maschi,15-24,Italiana,281
28,Beverara,Navile,Lame,Maschi,55-64,Straniera,55
29,Marconi-2,Porto - Saragozza,Marconi,Femmine,03-05,Straniera,21
29,Marconi-2,Porto - Saragozza,Marconi,Femmine,06-14,Straniera,32
29,Marconi-2,Porto - Saragozza,Marconi,Femmine,25-34,Italiana,396
30,Marconi-1,Porto - Saragozza,Marconi,Femmine,02 e prima,Straniera,3
30,Marconi-1,Porto - Saragozza,Marconi,Femmine,15-24,Italiana,74
30,Marconi-1,Porto - Saragozza,Marconi,Femmine,55-64,Italiana,172
30,Marconi-1,Porto - Saragozza,Marconi,Maschi,06-14,Italiana,59
30,Marconi-1,Porto - Saragozza,Marconi,Maschi,25-34,Straniera,9
30,Marconi-1,Porto - Saragozza,Marconi,Maschi,35-44,Italiana,150
30,Marconi-1,Porto - Saragozza,Marconi,Maschi,35-44,Straniera,21
30,Marconi-1,Porto - Saragozza,Marconi,Maschi,65 e oltre,Italiana,228
31,Prati di Caprara-Ospedale Maggiore,Porto - Saragozza,Saffi,Femmine,45-54,Italiana,21
31,Prati di Caprara-Ospedale Maggiore,Porto - Saragozza,Saffi,Femmine,55-64,Straniera,1
31,Prati di Caprara-Ospedale Maggiore,Porto - Saragozza,Saffi,Femmine,65 e oltre,Italiana,53
31,Prati di Caprara-Ospedale Maggiore,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,9
33,Zanardi,Porto - Saragozza,Saffi,Femmine,06-14,Italiana,141
33,Zanardi,Porto - Saragozza,Saffi,Femmine,06-14,Straniera,40
33,Zanardi,Porto - Saragozza,Saffi,Femmine,35-44,Straniera,97
33,Zanardi,Porto - Saragozza,Saffi,Femmine,65 e oltre,Italiana,810
33,Zanardi,Porto - Saragozza,Saffi,Maschi,65 e oltre,Straniera,27
34,Velodromo,Porto - Saragozza,Saffi,Femmine,25-34,Straniera,39
34,Velodromo,Porto - Saragozza,Saffi,Femmine,35-44,Italiana,377
34,Velodromo,Porto - Saragozza,Saffi,Femmine,65 e oltre,Straniera,44
34,Velodromo,Porto - Saragozza,Saffi,Maschi,06-14,Italiana,161
34,Velodromo,Porto - Saragozza,Saffi,Maschi,15-24,Italiana,169
34,Velodromo,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,38
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Femmine,02 e prima,Italiana,50
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Femmine,03-05,Italiana,47
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Maschi,25-34,Straniera,26
35,Via Vittorio Veneto,Porto - Saragozza,Saffi,Maschi,45-54,Straniera,48
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Femmine,02 e prima,Italiana,49
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Femmine,15-24,Straniera,59
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Femmine,25-34,Straniera,35
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Maschi,03-05,Italiana,55
36,Villaggio della Barca,Borgo Panigale - Reno,Barca,Maschi,15-24,Italiana,271
37,Battindarno,Borgo Panigale - Reno,Barca,Femmine,25-34,Straniera,51
37,Battindarno,Borgo Panigale - Reno,Barca,Femmine,45-54,Straniera,128
37,Battindarno,Borgo Panigale - Reno,Barca,Femmine,65 e oltre,Straniera,63
37,Battindarno,Borgo Panigale - Reno,Barca,Maschi,06-14,Straniera,59
37,Battindarno,Borgo Panigale - Reno,Barca,Maschi,25-34,Italiana,203
38,Canale di Reno,Borgo Panigale - Reno,Barca,Femmine,25-34,Italiana,130
38,Canale di Reno,Borgo Panigale - Reno,Barca,Femmine,45-54,Italiana,399
38,Canale di Reno,Borgo Panigale - Reno,Barca,Femmine,45-54,Straniera,68
38,Canale di Reno,Borgo Panigale - Reno,Barca,Femmine,55-64,Straniera,73
38,Canale di Reno,Borgo Panigale - Reno,Barca,Maschi,55-64,Italiana,400
38,Canale di Reno,Borgo Panigale - Reno,Barca,Maschi,65 e oltre,Straniera,14
39,Agucchi,Borgo Panigale - Reno,Santa Viola,Maschi,55-64,Italiana,261
40,Emilia Ponente,Borgo Panigale - Reno,Santa Viola,Femmine,65 e oltre,Straniera,73
40,Emilia Ponente,Borgo Panigale - Reno,Santa Viola,Maschi,03-05,Straniera,26
40,Emilia Ponente,Borgo Panigale - Reno,Santa Viola,Maschi,06-14,Italiana,259
40,Emilia Ponente,Borgo Panigale - Reno,Santa Viola,Maschi,65 e oltre,Italiana,819
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,20
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Maschi,25-34,Straniera,7
41,Cadriano-Calamosco,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,57
42,Fiera,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,1
42,Fiera,San Donato - San Vitale,San Donato,Maschi,55-64,Italiana,1
43,San Donnino,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,5
43,San Donnino,San Donato - San Vitale,San Donato,Femmine,15-24,Italiana,97
43,San Donnino,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,186
43,San Donnino,San Donato - San Vitale,San Donato,Maschi,25-34,Italiana,63
43,San Donnino,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,156
43,San Donnino,San Donato - San Vitale,San Donato,Maschi,55-64,Straniera,19
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Italiana,41
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,06-14,Straniera,127
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,15-24,Italiana,248
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,45-54,Italiana,333
44,Pilastro,San Donato - San Vitale,San Donato,Femmine,55-64,Italiana,424
44,Pilastro,San Donato - San Vitale,San Donato,Maschi,02 e prima,Straniera,32
44,Pilastro,San Donato - San Vitale,San Donato,Maschi,06-14,Straniera,136
44,Pilastro,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Straniera,43
45,CAAB,San Donato - San Vitale,San Donato,Femmine,03-05,Straniera,6
45,CAAB,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,7
45,CAAB,San Donato - San Vitale,San Donato,Femmine,25-34,Italiana,10
45,CAAB,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,15
45,CAAB,San Donato - San Vitale,San Donato,Femmine,55-64,Straniera,7
45,CAAB,San Donato - San Vitale,San Donato,Femmine,65 e oltre,Italiana,23
45,CAAB,San Donato - San Vitale,San Donato,Maschi,45-54,Italiana,22
45,CAAB,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Straniera,5
46,Scalo Merci San Donato,San Donato - San Vitale,San Donato,Maschi,35-44,Italiana,5
47,Via del Lavoro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Italiana,55
47,Via del Lavoro,San Donato - San Vitale,San Donato,Femmine,02 e prima,Straniera,19
47,Via del Lavoro,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,81
47,Via del Lavoro,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,91
47,Via del Lavoro,San Donato - San Vitale,San Donato,Maschi,06-14,Straniera,76
47,Via del Lavoro,San Donato - San Vitale,San Donato,Maschi,15-24,Italiana,267
47,Via del Lavoro,San Donato - San Vitale,San Donato,Maschi,15-24,Straniera,92
47,Via del Lavoro,San Donato - San Vitale,San Donato,Maschi,45-54,Straniera,110
47,Via del Lavoro,San Donato - San Vitale,San Donato,Maschi,55-64,Straniera,50
47,Via del Lavoro,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Italiana,705
48,Michelino,San Donato - San Vitale,San Donato,Femmine,02 e prima,Italiana,29
48,Michelino,San Donato - San Vitale,San Donato,Femmine,06-14,Straniera,29
48,Michelino,San Donato - San Vitale,San Donato,Femmine,35-44,Straniera,82
48,Michelino,San Donato - San Vitale,San Donato,Maschi,02 e prima,Straniera,13
48,Michelino,San Donato - San Vitale,San Donato,Maschi,06-14,Italiana,115
48,Michelino,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Italiana,385
49,Via Mondo,San Donato - San Vitale,San Donato,Femmine,02 e prima,Straniera,16
49,Via Mondo,San Donato - San Vitale,San Donato,Femmine,25-34,Straniera,78
49,Via Mondo,San Donato - San Vitale,San Donato,Femmine,35-44,Italiana,405
49,Via Mondo,San Donato - San Vitale,San Donato,Femmine,35-44,Straniera,184
49,Via Mondo,San Donato - San Vitale,San Donato,Maschi,02 e prima,Italiana,62
49,Via Mondo,San Donato - San Vitale,San Donato,Maschi,65 e oltre,Straniera,29
50,Osservanza,Santo Stefano,Colli,Femmine,15-24,Straniera,9
50,Osservanza,Santo Stefano,Colli,Maschi,02 e prima,Straniera,1
50,Osservanza,Santo Stefano,Colli,Maschi,06-14,Italiana,159
50,Osservanza,Santo Stefano,Colli,Maschi,15-24,Straniera,16
50,Osservanza,Santo Stefano,Colli,Maschi,25-34,Italiana,108
50,Osservanza,Santo Stefano,Colli,Maschi,25-34,Straniera,19
50,Osservanza,Santo Stefano,Colli,Maschi,45-54,Straniera,27
53,Galvani-1,Santo Stefano,Galvani,Femmine,06-14,Italiana,48
53,Galvani-1,Santo Stefano,Galvani,Maschi,65 e oltre,Italiana,206
54,Galvani-2,Santo Stefano,Galvani,Femmine,25-34,Straniera,72
54,Galvani-2,Santo Stefano,Galvani,Maschi,45-54,Italiana,661
56,Mezzofanti,Santo Stefano,Murri,Femmine,03-05,Straniera,5
57,Siepelunga,Santo Stefano,Murri,Femmine,15-24,Italiana,192
57,Siepelunga,Santo Stefano,Murri,Maschi,25-34,Straniera,6
57,Siepelunga,Santo Stefano,Murri,Maschi,55-64,Straniera,16
58,Dagnini,Santo Stefano,Murri,Femmine,35-44,Italiana,580
58,Dagnini,Santo Stefano,Murri,Maschi,35-44,Italiana,566
59,Chiesanuova,Santo Stefano,Murri,Femmine,65 e oltre,Straniera,60
59,Chiesanuova,Santo Stefano,Murri,Maschi,35-44,Straniera,70
60,Irnerio-1,Santo Stefano,Irnerio,Femmine,35-44,Straniera,65
60,Irnerio-1,Santo Stefano,Irnerio,Maschi,25-34,Italiana,114
60,Irnerio-1,Santo Stefano,Irnerio,Maschi,35-44,Straniera,63
60,Irnerio-1,Santo Stefano,Irnerio,Maschi,45-54,Italiana,203
60,Irnerio-1,Santo Stefano,Irnerio,Maschi,55-64,Straniera,31
61,Irnerio-2,Santo Stefano,Irnerio,Maschi,25-34,Straniera,95
